step,train_loss,val_bpb
200,8.231477,2.305189
400,7.149084,2.076475
600,6.693976,2.005189
800,6.495393,1.964522
1000,6.330684,1.906929
1200,6.173903,1.860948
1400,6.052457,1.832069
1600,5.932900,1.806604
1800,5.873687,1.786421
2000,5.808035,1.772338
2200,5.740759,1.759574
2400,5.714287,1.742365
2600,5.676125,1.730043
2800,5.628813,1.723776
3000,5.588357,1.711610
3200,5.564006,1.699650
3400,5.513662,1.694833
3600,5.514250,1.690827
3800,5.476744,1.683258
4000,5.430979,1.673229
4200,5.433214,1.668601
4400,5.426490,1.664773
4600,5.398234,1.657032
4800,5.395724,1.651510
5000,5.365030,1.644499
5200,5.337484,1.639437
5400,5.307772,1.635633
5600,5.329518,1.631151
5800,5.304556,1.628060
6000,5.295274,1.624369
6200,5.279337,1.621402
6400,5.265401,1.617310
6600,5.259713,1.613698
6800,5.246219,1.612705
7000,5.249457,1.610791
7200,5.243345,1.607850
7400,5.240665,1.606483
7600,5.222943,1.604589
7800,5.231555,1.602636
8000,5.218205,1.602988
