step,train_loss,val_loss
0,5.549027,5.548918
1000,4.887324,4.761010
2000,3.524833,3.410034
3000,2.802276,2.767983
4000,2.598793,2.582433
5000,2.448764,2.437713
6000,2.329018,2.319199
7000,2.231027,2.225366
8000,2.161371,2.152850
9000,2.098384,2.095089
10000,2.053279,2.050517
11000,2.015086,2.011641
12000,1.982357,1.979452
13000,1.959012,1.954480
14000,1.934162,1.932848
15000,1.917792,1.913615
16000,1.895276,1.896694
17000,1.884238,1.882724
18000,1.871009,1.869859
19000,1.857020,1.859647
20000,1.856873,1.849684
21000,1.844703,1.840105
22000,1.831633,1.832005
23000,1.826958,1.823686
24000,1.823172,1.817020
25000,1.812576,1.810954
26000,1.803249,1.804589
27000,1.798455,1.799708
28000,1.790055,1.793125
29000,1.783640,1.787796
30000,1.785654,1.782450
31000,1.780530,1.778256
32000,1.774384,1.773049
33000,1.764453,1.769825
34000,1.763031,1.765525
35000,1.766895,1.761204
36000,1.755870,1.755987
37000,1.754670,1.751962
38000,1.748550,1.747394
39000,1.746016,1.745257
40000,1.747238,1.742910
41000,1.735841,1.738553
42000,1.734133,1.736990
43000,1.735498,1.731892
44000,1.732108,1.731445
45000,1.724079,1.725912
46000,1.727617,1.723208
47000,1.725506,1.721326
48000,1.720639,1.718474
49000,1.711150,1.715726
50000,1.711805,1.712757
51000,1.710393,1.709622
52000,1.711791,1.706808
53000,1.706520,1.704586
54000,1.707849,1.701892
55000,1.699289,1.699086
56000,1.696434,1.697016
57000,1.697825,1.694858
58000,1.693285,1.691976
59000,1.690557,1.690469
60000,1.687099,1.689361
61000,1.689452,1.686103
62000,1.685085,1.684179
63000,1.684353,1.682167
64000,1.679373,1.680399
65000,1.681928,1.678521
66000,1.676635,1.675990
67000,1.676043,1.674436
68000,1.672917,1.671918
69000,1.669779,1.672149
70000,1.671223,1.670013
71000,1.667600,1.668976
72000,1.667398,1.665198
73000,1.667317,1.665253
74000,1.663917,1.663939
75000,1.665064,1.662194
76000,1.665650,1.660490
77000,1.657267,1.658271
78000,1.656282,1.657170
79000,1.654187,1.655733
80000,1.654079,1.655653
81000,1.654539,1.654265
82000,1.654869,1.653707
83000,1.648912,1.653182
84000,1.648317,1.650534
85000,1.649693,1.649286
86000,1.649989,1.648741
87000,1.647270,1.647763
88000,1.649731,1.647567
89000,1.649103,1.646246
90000,1.646745,1.646358
91000,1.646230,1.643322
92000,1.643702,1.644195
93000,1.642852,1.643978
94000,1.648303,1.642679
95000,1.642019,1.641798
96000,1.640575,1.640896
97000,1.639782,1.641012
98000,1.643638,1.640323
99000,1.642198,1.640476
