step,train_loss,val_bpb
200,8.160922,2.113720
400,6.514106,1.887737
600,5.939299,1.790568
800,5.658157,1.724948
1000,5.461518,1.677201
1200,5.316663,1.643186
1400,5.209879,1.614480
1600,5.136573,1.592419
1800,5.053884,1.573448
2000,4.989993,1.557185
2200,4.941946,1.543611
2400,4.901803,1.531679
2600,4.855662,1.521751
2800,4.823759,1.511891
3000,4.800938,1.504474
3200,4.784130,1.497630
3400,4.757620,1.492077
3600,4.734037,1.488177
3800,4.739813,1.484900
4000,4.725737,1.481613
4096,4.717025,1.480786
