step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.501649,0.501715,0.503542,0.503547,0.497209,0.497247,0.496979,0.496912,0.503506,0.503485,0.503407,0.503427,0.498424,0.498391,0.502068,0.501179,0.503653,0.503662,0.503648,0.503660,0.503245,0.503242,0.503421,0.503449,0.503499,0.503513,0.503462,0.503478,0.503736,0.503738,0.503463,0.503502,0.503582,0.503587,0.503581,0.503587,0.503772,0.503774,0.503453,0.503490,0.503586,0.503591,0.503570,0.503573,0.503804,0.503806,0.503464,0.503500
400,0.508630,0.508808,0.511514,0.511670,0.486427,0.486639,0.487329,0.487019,0.514640,0.513940,0.514132,0.514145,0.487734,0.487669,0.497299,0.493507,0.514971,0.514958,0.514906,0.514918,0.506879,0.506600,0.514735,0.514620,0.514853,0.514869,0.514899,0.514906,0.514601,0.514617,0.514933,0.514972,0.514407,0.514416,0.514354,0.514364,0.514808,0.514819,0.514932,0.514966,0.514494,0.514506,0.514401,0.514408,0.514595,0.514602,0.514943,0.514971
600,0.518216,0.518649,0.515436,0.516476,0.468330,0.468521,0.472275,0.471336,0.532347,0.526772,0.521143,0.518444,0.469789,0.469597,0.487643,0.479761,0.532709,0.532274,0.533860,0.533872,0.500326,0.499274,0.533041,0.531929,0.534130,0.534198,0.534388,0.534374,0.532666,0.532706,0.534630,0.534656,0.533683,0.533694,0.533619,0.533625,0.533414,0.533430,0.534586,0.534599,0.533504,0.533510,0.533356,0.533349,0.533029,0.533047,0.534682,0.534675
800,0.527403,0.528033,0.508080,0.510169,0.444335,0.444381,0.454323,0.451938,0.556862,0.537854,0.509096,0.499994,0.446504,0.445907,0.477568,0.462512,0.555970,0.552204,0.558012,0.558085,0.485190,0.482977,0.556495,0.551875,0.562274,0.562513,0.562988,0.562919,0.557362,0.557368,0.563237,0.563174,0.561780,0.561793,0.561816,0.561798,0.560424,0.560449,0.563246,0.563230,0.561749,0.561734,0.561662,0.561614,0.559667,0.559656,0.562753,0.561915
1000,0.527719,0.528194,0.492508,0.495107,0.418822,0.418622,0.433852,0.429541,0.583251,0.543906,0.499731,0.479587,0.423150,0.421288,0.469643,0.443146,0.578421,0.566738,0.578363,0.578311,0.465549,0.461608,0.580794,0.568484,0.596112,0.596443,0.597131,0.597047,0.584966,0.584742,0.597073,0.596570,0.595864,0.595739,0.596099,0.595842,0.591592,0.591626,0.597625,0.597438,0.595273,0.595108,0.595204,0.595003,0.591991,0.591912,0.595597,0.594313
1200,0.519288,0.519212,0.471984,0.474654,0.395376,0.394783,0.417970,0.410219,0.608709,0.545531,0.500733,0.462687,0.404965,0.399292,0.466929,0.426228,0.600452,0.576288,0.585518,0.582891,0.448227,0.441532,0.598350,0.575820,0.631971,0.632321,0.633278,0.633169,0.614379,0.613707,0.630933,0.629496,0.631094,0.630589,0.631443,0.630648,0.621222,0.620894,0.632616,0.631585,0.630937,0.629917,0.630554,0.629505,0.626449,0.626291,0.630471,0.628885
1400,0.506425,0.505851,0.451360,0.453931,0.374277,0.372759,0.405150,0.392260,0.635694,0.545619,0.512052,0.450727,0.394422,0.379220,0.469311,0.410054,0.621138,0.581894,0.591327,0.584134,0.432517,0.422248,0.611602,0.578169,0.669659,0.670153,0.671474,0.671373,0.644995,0.643685,0.664931,0.661930,0.668520,0.667739,0.669115,0.668072,0.650504,0.649201,0.669502,0.667981,0.668219,0.667006,0.667713,0.666454,0.663008,0.662765,0.667393,0.665284
1600,0.492751,0.491588,0.431506,0.433968,0.359682,0.352895,0.395328,0.375391,0.658720,0.542569,0.527086,0.442295,0.398883,0.362363,0.476065,0.395628,0.639731,0.584165,0.590800,0.577859,0.422973,0.406256,0.622098,0.576770,0.708873,0.709553,0.711432,0.711336,0.675035,0.672934,0.697684,0.692027,0.707180,0.706585,0.708075,0.707071,0.681287,0.678800,0.708220,0.706293,0.707303,0.706129,0.706828,0.705610,0.700776,0.700452,0.705589,0.702550
1800,0.476728,0.475073,0.411471,0.413786,0.363637,0.335704,0.389551,0.359686,0.680907,0.538239,0.544447,0.435614,0.412375,0.348149,0.487350,0.383088,0.656942,0.583553,0.592150,0.571791,0.418445,0.391667,0.631325,0.572904,0.749816,0.750635,0.753192,0.753073,0.705384,0.701751,0.727400,0.717584,0.747907,0.747388,0.749047,0.748064,0.714400,0.710180,0.748421,0.745857,0.748708,0.747310,0.748191,0.746763,0.740986,0.740611,0.745310,0.739806
