step,train_loss,val_bpb
200,8.654045,2.299730
400,7.168543,2.070213
600,6.598803,1.971612
800,6.327273,1.919816
1000,6.182750,1.881516
1200,6.059714,1.851780
1400,5.977963,1.832890
1600,5.903020,1.809525
1800,5.844152,1.797143
2000,5.781011,1.779286
2200,5.756767,1.768823
2400,5.725757,1.759010
2600,5.669501,1.748256
2800,5.646807,1.740784
3000,5.616442,1.728588
3200,5.578347,1.719373
3400,5.553138,1.712193
3600,5.530812,1.705628
3800,5.501726,1.695965
4000,5.479184,1.691394
