step,train_loss,val_bpb
200,10.412261,2.435308
400,7.843093,2.209831
600,7.083164,2.100278
800,6.801264,2.053619
1000,6.665655,2.021641
1200,6.577215,1.994815
1400,6.491194,1.969597
1600,6.374880,1.938804
1800,6.306989,1.919715
2000,6.242633,1.898884
2200,6.172155,1.887244
2400,6.132009,1.874956
2600,6.098692,1.858535
2800,6.049925,1.845213
3000,6.010614,1.835958
3200,5.980711,1.823227
3400,5.932877,1.816258
3600,5.928002,1.810626
3800,5.894776,1.804334
4000,5.852273,1.796270
4200,5.848840,1.789463
4400,5.838763,1.782705
4600,5.814066,1.779062
4800,5.810496,1.772416
5000,5.781290,1.764772
5200,5.748098,1.761708
5400,5.721397,1.756554
5600,5.738487,1.750785
5800,5.712024,1.749589
6000,5.703341,1.743748
6200,5.687912,1.742956
6400,5.671353,1.740153
6600,5.671630,1.735100
6800,5.657416,1.733503
7000,5.659840,1.732065
7200,5.651159,1.730539
7400,5.652235,1.728096
7600,5.631167,1.726733
7800,5.635519,1.726166
8000,5.621739,1.724804
