step,train_loss,val_bpb
200,8.967008,2.446152
400,7.775444,2.308498
600,7.413916,2.232876
800,7.181746,2.169998
1000,6.955191,2.087904
1200,6.761776,2.041723
1400,6.631265,2.013232
1600,6.528349,1.988714
1800,6.482136,1.978034
2000,6.441297,1.967725
2200,6.391201,1.959067
2400,6.364574,1.949643
2600,6.343721,1.936786
2800,6.307446,1.927771
3000,6.279864,1.919891
3200,6.260307,1.912347
3400,6.220550,1.908215
3600,6.222320,1.905341
3800,6.199788,1.899850
4000,6.168864,1.892514
