step,train_loss,val_bpb
200,8.857629,2.396642
400,7.355246,2.118539
600,6.820473,2.036107
800,6.609958,1.995611
1000,6.454410,1.946544
1200,6.320584,1.908184
1400,6.212762,1.881095
1600,6.105913,1.859875
1800,6.049832,1.838560
2000,5.991982,1.822754
2200,5.921958,1.808022
2400,5.894088,1.796163
2600,5.857625,1.783608
2800,5.810772,1.773295
3000,5.775007,1.773371
3200,5.749481,1.760764
3400,5.700446,1.748096
3600,5.700415,1.746006
3800,5.666281,1.736142
4000,5.623587,1.726291
4200,5.623336,1.720609
4400,5.612510,1.714701
4600,5.587588,1.709497
4800,5.582274,1.703360
5000,5.552476,1.697044
5200,5.518993,1.691528
