step,L0.qk_joint.T_soft,L0.qk_joint.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_joint.T_soft,L1.qk_joint.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_joint.T_soft,L2.qk_joint.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_joint.T_soft,L3.qk_joint.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_joint.T_soft,L4.qk_joint.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_joint.T_soft,L5.qk_joint.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
2000,0.333357,0.330842,0.570228,0.574462,0.369790,0.362936,0.346116,0.344586,0.514031,0.420453,0.434466,0.437711,0.480535,0.467216,0.484723,0.473641,0.512021,0.508664,0.508625,0.507760,0.499579,0.487205,0.645106,0.564051,0.496500,0.498757,0.564250,0.486600,0.506513,0.455534,0.631522,0.573523,0.501432,0.499952,0.557828,0.426992,0.484955,0.434577,0.616817,0.572012,0.490013,0.490126,0.567295,0.470557,0.511555,0.458411,0.586371,0.554104
2200,0.322998,0.318992,0.572298,0.576864,0.356813,0.345973,0.331477,0.328998,0.531874,0.414592,0.426125,0.429603,0.477027,0.462151,0.476684,0.464815,0.512138,0.508261,0.507846,0.506968,0.499228,0.486249,0.658306,0.567183,0.496702,0.498998,0.576503,0.486044,0.513238,0.455413,0.645023,0.577620,0.503040,0.501742,0.566456,0.417713,0.493115,0.432163,0.624239,0.573270,0.490823,0.491189,0.574228,0.465446,0.517679,0.455497,0.589723,0.554802
2400,0.315177,0.309432,0.571129,0.575902,0.351702,0.332027,0.318916,0.314842,0.551720,0.410064,0.418685,0.421835,0.474693,0.457815,0.469641,0.456724,0.511141,0.507082,0.506981,0.506159,0.499098,0.484739,0.667974,0.570217,0.495482,0.497975,0.586947,0.485313,0.519496,0.455446,0.657756,0.581517,0.501437,0.499495,0.574782,0.409704,0.500034,0.430407,0.630623,0.574391,0.489741,0.490053,0.584849,0.459733,0.525238,0.453210,0.592666,0.555437
2600,0.308848,0.301163,0.571795,0.576760,0.353245,0.319813,0.308064,0.301918,0.570341,0.404208,0.411651,0.414501,0.471590,0.452714,0.462796,0.448930,0.509439,0.505122,0.505742,0.504947,0.498685,0.483571,0.675900,0.573204,0.495381,0.497680,0.597556,0.485221,0.525873,0.455787,0.669907,0.585262,0.500239,0.498508,0.587676,0.403263,0.508699,0.430181,0.636447,0.575378,0.489935,0.489961,0.595808,0.454579,0.530872,0.452110,0.595329,0.556016
2800,0.303829,0.294182,0.569216,0.574338,0.359731,0.309873,0.299473,0.290253,0.591293,0.399454,0.405164,0.407426,0.468407,0.447436,0.456150,0.441248,0.508499,0.504075,0.504152,0.503456,0.496733,0.481381,0.681567,0.575388,0.495939,0.498153,0.608763,0.485520,0.531465,0.456874,0.680911,0.588709,0.499172,0.497329,0.597863,0.398953,0.514725,0.430655,0.641650,0.576199,0.488379,0.488235,0.607206,0.450408,0.535857,0.450717,0.597484,0.556437
3000,0.299985,0.288357,0.568304,0.573571,0.369975,0.302895,0.293582,0.280157,0.611395,0.395239,0.399539,0.401039,0.465211,0.442004,0.449910,0.434156,0.506835,0.502272,0.502345,0.501652,0.493391,0.478763,0.685091,0.577877,0.496259,0.498919,0.620592,0.485981,0.537607,0.458144,0.688751,0.591101,0.498963,0.496667,0.609701,0.393736,0.523484,0.430844,0.646866,0.576948,0.490579,0.490559,0.616329,0.446886,0.541711,0.450416,0.599692,0.556827
3200,0.297351,0.283858,0.565270,0.570581,0.381679,0.297777,0.289787,0.270876,0.632172,0.390396,0.394338,0.394732,0.462191,0.436874,0.444773,0.428004,0.506438,0.501431,0.500826,0.500166,0.490970,0.476371,0.687702,0.580739,0.497084,0.499944,0.631859,0.486688,0.543837,0.458891,0.695350,0.593173,0.498154,0.496211,0.620485,0.389393,0.531431,0.430976,0.651748,0.577757,0.492053,0.491987,0.626267,0.443007,0.547776,0.449494,0.601909,0.557294
3400,0.296277,0.280757,0.562303,0.567691,0.393494,0.294178,0.288947,0.262814,0.652873,0.387557,0.390182,0.389341,0.459291,0.431391,0.439097,0.421301,0.504953,0.499668,0.498082,0.497614,0.486552,0.472259,0.689131,0.581844,0.496863,0.499469,0.642919,0.487119,0.550056,0.459522,0.701398,0.595042,0.497278,0.494844,0.631958,0.384317,0.539061,0.430234,0.655988,0.578402,0.491082,0.490758,0.638332,0.439254,0.553034,0.449219,0.603847,0.557635
3600,0.294427,0.277243,0.557501,0.562843,0.405071,0.290330,0.291148,0.256375,0.672358,0.384370,0.386473,0.384207,0.457820,0.426769,0.433470,0.414613,0.504380,0.498850,0.496278,0.495827,0.482647,0.468326,0.690559,0.583455,0.496072,0.498394,0.653250,0.487819,0.555274,0.459907,0.706663,0.596774,0.496163,0.493859,0.641994,0.380086,0.545423,0.429507,0.659637,0.579002,0.491896,0.491403,0.652416,0.436488,0.557496,0.449035,0.605671,0.557998
3800,0.293262,0.274427,0.552991,0.558349,0.416327,0.286942,0.294591,0.250546,0.692589,0.382286,0.383905,0.379946,0.456659,0.422949,0.428691,0.408786,0.503900,0.497979,0.493996,0.493665,0.478084,0.464106,0.690773,0.583212,0.498731,0.501181,0.664265,0.488725,0.560184,0.460045,0.711301,0.598359,0.497611,0.495313,0.652966,0.376879,0.551673,0.429303,0.663067,0.579644,0.493202,0.492751,0.663185,0.433625,0.561354,0.448465,0.607462,0.558446
4000,0.292732,0.272335,0.548503,0.553934,0.427058,0.283570,0.298585,0.246106,0.711539,0.379602,0.381296,0.376069,0.454493,0.418840,0.424086,0.403293,0.503154,0.496878,0.492137,0.491961,0.473563,0.459576,0.691345,0.583598,0.499047,0.501732,0.673699,0.489612,0.564915,0.460897,0.715171,0.599626,0.499145,0.497002,0.663279,0.374533,0.556483,0.429196,0.665836,0.580098,0.493111,0.492420,0.674152,0.430014,0.566916,0.448411,0.609059,0.558772
4200,0.292397,0.270596,0.544834,0.550337,0.437002,0.281019,0.304176,0.242413,0.731078,0.377399,0.379527,0.372511,0.453353,0.415286,0.419961,0.398183,0.502977,0.496385,0.489959,0.489894,0.470302,0.455873,0.690718,0.582243,0.497425,0.499910,0.682030,0.490082,0.568745,0.460482,0.718580,0.600782,0.499745,0.497429,0.673610,0.371938,0.560273,0.428780,0.668138,0.580512,0.493799,0.492727,0.685097,0.426905,0.571430,0.448061,0.610480,0.559103
4400,0.291365,0.268365,0.541006,0.546547,0.446276,0.278519,0.310243,0.239738,0.748467,0.375302,0.378470,0.369794,0.453067,0.412184,0.416242,0.393432,0.502452,0.495408,0.487567,0.487638,0.466215,0.451653,0.688871,0.579186,0.498333,0.501125,0.691654,0.493170,0.573368,0.460305,0.721861,0.601912,0.500468,0.498179,0.683166,0.369923,0.563520,0.427961,0.670416,0.580883,0.493723,0.492630,0.694198,0.425491,0.576684,0.448199,0.611834,0.559386
4600,0.291459,0.267196,0.537456,0.542977,0.456164,0.275830,0.315814,0.237524,0.765207,0.373601,0.377243,0.366925,0.451020,0.408125,0.412525,0.388896,0.501951,0.494576,0.485337,0.485581,0.463042,0.447885,0.687634,0.576731,0.498276,0.501337,0.700437,0.494543,0.578239,0.459949,0.724876,0.602900,0.500625,0.498141,0.693003,0.367701,0.568502,0.427810,0.672262,0.581133,0.494065,0.492594,0.704039,0.422857,0.581537,0.448374,0.612944,0.559567
4800,0.291186,0.265871,0.532824,0.538338,0.464966,0.273512,0.321770,0.236349,0.781838,0.372325,0.377040,0.364790,0.450047,0.405080,0.409292,0.384640,0.501611,0.493995,0.483128,0.483533,0.460047,0.444088,0.685417,0.572998,0.497656,0.500798,0.708803,0.496782,0.582054,0.459906,0.727552,0.603801,0.500720,0.497997,0.701384,0.366156,0.573249,0.427690,0.673924,0.581384,0.495148,0.493564,0.710760,0.421042,0.586049,0.448229,0.613994,0.559763
5000,0.291235,0.264935,0.529577,0.535147,0.472566,0.271312,0.327578,0.235414,0.796387,0.369888,0.376766,0.363000,0.449529,0.402346,0.406432,0.380737,0.500925,0.492937,0.481453,0.482023,0.458281,0.441086,0.683516,0.569957,0.498340,0.501358,0.715273,0.498874,0.586193,0.458875,0.729722,0.604539,0.501823,0.498902,0.708719,0.364075,0.577472,0.427412,0.675328,0.581590,0.495837,0.493960,0.718605,0.419461,0.589886,0.447864,0.614803,0.559911
5200,0.290798,0.263623,0.526453,0.532006,0.479597,0.269058,0.333413,0.235255,0.810723,0.368368,0.377032,0.361411,0.449481,0.400115,0.403541,0.376913,0.500875,0.492502,0.480061,0.480756,0.457084,0.438744,0.681665,0.567060,0.499108,0.502028,0.721340,0.500398,0.588836,0.458508,0.731578,0.605184,0.500832,0.497767,0.714975,0.362256,0.580237,0.426626,0.676562,0.581780,0.496194,0.494247,0.725614,0.417932,0.593200,0.447757,0.615543,0.560035
