step,train_loss,val_bpb
200,4.119568,1.286555
400,4.088968,1.281810
600,4.073065,1.280169
800,4.060526,1.277495
1000,4.059967,1.275069
1200,4.047094,1.273313
1400,4.039647,1.270155
1600,4.049029,1.268394
1800,4.025655,1.265398
2000,4.007651,1.262725
2200,3.998714,1.261322
2400,3.995717,1.258577
2600,3.976348,1.257227
2800,3.975393,1.255481
3000,3.971719,1.253413
3200,3.975607,1.252213
3400,3.958746,1.251271
3600,3.951279,1.250295
3800,3.960253,1.249468
4000,3.953435,1.249393
