step,train_loss,val_loss,val_loss_hard
0,5.552501,5.552342,5.552342
1000,2.632122,2.613759,2.613759
2000,2.388234,2.366788,2.366788
3000,2.219961,2.198068,2.198068
4000,2.119288,2.121692,2.121692
5000,2.059225,2.064916,2.064916
6000,2.016232,2.011877,2.011877
7000,1.975830,1.973118,1.973118
8000,1.948821,1.952634,1.952634
9000,1.922495,1.922563,1.922563
10000,1.911333,1.907153,1.907153
11000,1.900125,1.895621,1.895621
12000,1.878977,1.881586,1.881586
13000,1.875458,1.872049,1.872049
14000,1.857100,1.860621,1.860621
15000,1.856540,1.847944,1.847944
16000,1.846136,1.846925,1.846925
17000,1.842040,1.835005,1.835005
18000,1.833232,1.825850,1.825850
19000,1.821754,1.819881,1.819881
20000,1.819297,1.812711,1.812711
21000,1.808007,1.806617,1.806617
22000,1.804259,1.803663,1.803663
23000,1.795392,1.795936,1.795936
24000,1.793344,1.792880,1.792880
25000,1.788596,1.781224,1.781224
26000,1.782224,1.781102,1.781102
27000,1.778839,1.776732,1.776732
28000,1.777760,1.772484,1.772484
29000,1.771671,1.766080,1.766080
30000,1.766325,1.765809,1.765809
31000,1.759956,1.759596,1.759596
32000,1.757971,1.760306,1.760306
33000,1.746830,1.751858,1.751858
34000,1.751802,1.750694,1.750694
35000,1.744868,1.747190,1.747190
36000,1.747865,1.741652,1.741652
37000,1.741590,1.740135,1.740135
38000,1.743438,1.734530,1.734530
39000,1.735397,1.732489,1.732489
40000,1.732472,1.731385,1.731385
41000,1.731059,1.729651,1.729651
42000,1.730060,1.726579,1.726579
43000,1.728096,1.725013,1.725013
44000,1.726879,1.721003,1.721003
45000,1.722426,1.724917,1.724917
46000,1.723190,1.721299,1.721299
47000,1.722796,1.718490,1.718490
48000,1.721267,1.718998,1.718998
49000,1.717399,1.719874,1.719874
