step,train_loss,val_loss
0,5.540237,5.525992
1000,2.203346,2.148271
2000,1.746470,1.730121
3000,1.634727,1.625645
4000,1.563702,1.561715
5000,1.530921,1.531030
6000,1.506963,1.513910
7000,1.501361,1.491767
8000,1.474517,1.477669
9000,1.469109,1.459269
10000,1.452258,1.447016
11000,1.443714,1.435566
12000,1.432546,1.427609
13000,1.414881,1.416269
14000,1.405497,1.408023
15000,1.397483,1.400554
16000,1.390839,1.393473
17000,1.392001,1.386229
18000,1.379724,1.380099
19000,1.377327,1.376065
20000,1.368983,1.371504
21000,1.365500,1.366876
22000,1.367399,1.363646
23000,1.351898,1.361147
24000,1.355869,1.358217
