step,train_loss,val_bpb
200,9.380762,2.573270
400,7.792713,2.261546
600,7.210223,2.142514
800,6.906305,2.076880
1000,6.725616,2.035933
1200,6.610666,2.003620
1400,6.520581,1.979835
1600,6.424543,1.963071
1800,6.371846,1.942130
2000,6.318981,1.927601
2200,6.245843,1.911115
2400,6.199299,1.891399
2600,6.155178,1.874804
2800,6.101495,1.861531
3000,6.055270,1.852466
3200,6.020257,1.835148
3400,5.965905,1.829523
3600,5.954310,1.817600
3800,5.915182,1.812219
4000,5.871148,1.801857
4200,5.866627,1.795383
4400,5.850214,1.789113
4600,5.822877,1.782990
4800,5.818186,1.776540
5000,5.786361,1.771468
5200,5.755069,1.764086
5400,5.725627,1.760614
5600,5.743048,1.755829
5800,5.716150,1.753359
6000,5.704791,1.749916
6200,5.691903,1.747517
6400,5.678805,1.743471
6600,5.676377,1.741073
6800,5.661961,1.738158
7000,5.662947,1.736641
7200,5.660597,1.735155
7400,5.656706,1.733681
7600,5.637804,1.732194
7800,5.642253,1.731291
8000,5.632770,1.729951
