step,train_loss,val_bpb
200,9.497246,2.650855
400,7.700930,2.176842
600,6.789860,2.007855
800,6.351791,1.910948
1000,6.061102,1.838511
1200,5.837134,1.778751
1400,5.647525,1.724323
1600,5.492993,1.677474
1800,5.341226,1.639044
2000,5.224598,1.608999
2200,5.133072,1.586170
2400,5.061725,1.564728
2600,4.991236,1.545135
2800,4.937719,1.532755
3000,4.894909,1.517273
3200,4.859398,1.505390
3400,4.815121,1.495593
3600,4.771149,1.485778
3800,4.758060,1.476557
4000,4.724057,1.468019
4200,4.690770,1.460267
4400,4.661507,1.451370
4600,4.644459,1.444648
4800,4.615143,1.437448
5000,4.599230,1.430700
5200,4.580809,1.424162
