step,train_loss,val_loss
0,5.531765,5.525509
1000,2.208672,2.134381
2000,1.763621,1.733813
3000,1.637338,1.636475
4000,1.589006,1.585380
5000,1.552360,1.548569
6000,1.521995,1.524525
7000,1.509155,1.506228
8000,1.492566,1.492744
9000,1.467803,1.480270
10000,1.460747,1.470087
11000,1.451937,1.456752
12000,1.455688,1.446870
13000,1.445845,1.436854
14000,1.430867,1.429826
15000,1.419585,1.422137
16000,1.418262,1.414996
17000,1.401646,1.408463
18000,1.396526,1.402627
19000,1.389306,1.395545
20000,1.390643,1.390832
21000,1.401305,1.387403
22000,1.386271,1.383386
23000,1.387229,1.380579
24000,1.375233,1.378737
