step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498445,0.500000,0.500272,0.500000,0.499093,0.500000,0.497989,0.500000,0.500761,0.500000,0.502013,0.500000,0.501611,0.500000,0.497899,0.500000,0.500819,0.500000,0.501549,0.500000,0.501455,0.500000,0.499186,0.500000,0.500814,0.500000,0.501065,0.500000,0.501126,0.500000,0.501182,0.500000,0.500905,0.500000,0.500701,0.500000,0.500625,0.500000,0.501410,0.500000,0.500434,0.500000,0.500481,0.500000,0.500365,0.500000,0.501611,0.500000
400,0.488843,0.500000,0.501730,0.500000,0.497284,0.500000,0.495348,0.500000,0.500423,0.500000,0.508058,0.500000,0.508056,0.500000,0.496485,0.500000,0.500445,0.500000,0.506384,0.500000,0.505387,0.500000,0.498142,0.500000,0.501023,0.500000,0.504346,0.500000,0.504753,0.500000,0.502470,0.500000,0.503020,0.500000,0.504977,0.500000,0.503324,0.500000,0.502702,0.500000,0.501906,0.500000,0.504149,0.500000,0.502346,0.500000,0.501738,0.500000
600,0.471374,0.500000,0.503979,0.500000,0.496246,0.500000,0.495081,0.500000,0.496142,0.500000,0.515153,0.500000,0.516744,0.500000,0.496806,0.500000,0.498141,0.500000,0.514428,0.500000,0.510838,0.500000,0.496907,0.500000,0.499573,0.500000,0.508336,0.500000,0.509478,0.500000,0.502497,0.500000,0.504149,0.500000,0.511430,0.500000,0.507378,0.500000,0.502463,0.500000,0.504240,0.500000,0.509848,0.500000,0.505525,0.500000,0.499075,0.500000
800,0.448710,0.500000,0.506897,0.500000,0.495660,0.500000,0.494021,0.500000,0.487732,0.500000,0.524745,0.500000,0.527609,0.500000,0.495946,0.500000,0.492910,0.500000,0.525028,0.500000,0.519042,0.500000,0.494807,0.500000,0.497767,0.500000,0.513557,0.500000,0.515977,0.500000,0.501392,0.500000,0.505277,0.500000,0.523192,0.500000,0.512971,0.500000,0.503040,0.500000,0.508934,0.500000,0.517371,0.500000,0.509102,0.500000,0.497075,0.500000
1000,0.424756,0.500000,0.509943,0.500000,0.495892,0.500000,0.492492,0.500000,0.477884,0.500000,0.531525,0.500000,0.540078,0.500000,0.495384,0.500000,0.486967,0.500000,0.536083,0.500000,0.529494,0.500000,0.493349,0.500000,0.495060,0.500000,0.520647,0.500000,0.522600,0.500000,0.499638,0.500000,0.508704,0.500000,0.533887,0.500000,0.520633,0.500000,0.503920,0.500000,0.516475,0.500000,0.525977,0.500000,0.513316,0.500000,0.495425,0.500000
1200,0.403910,0.500000,0.512610,0.500000,0.496323,0.500000,0.491080,0.500000,0.467271,0.500000,0.536216,0.500000,0.552370,0.500000,0.494327,0.500000,0.478251,0.500000,0.546609,0.500000,0.539812,0.500000,0.491265,0.500000,0.491138,0.500000,0.525817,0.500000,0.529047,0.500000,0.496776,0.500000,0.511737,0.500000,0.543132,0.500000,0.528015,0.500000,0.504017,0.500000,0.522757,0.500000,0.533847,0.500000,0.517436,0.500000,0.493917,0.500000
1400,0.386153,0.500000,0.515108,0.500000,0.497071,0.500000,0.489376,0.500000,0.457688,0.500000,0.539554,0.500000,0.564847,0.500000,0.493086,0.500000,0.471086,0.500000,0.555143,0.500000,0.550053,0.500000,0.489030,0.500000,0.488540,0.500000,0.529411,0.500000,0.534779,0.500000,0.493536,0.500000,0.514897,0.500000,0.552308,0.500000,0.535900,0.500000,0.504416,0.500000,0.530240,0.500000,0.541636,0.500000,0.521582,0.500000,0.492965,0.500000
1600,0.370588,0.500000,0.517441,0.500000,0.498325,0.500000,0.487341,0.500000,0.447408,0.500000,0.541903,0.500000,0.576961,0.500000,0.491247,0.500000,0.463660,0.500000,0.564261,0.500000,0.561438,0.500000,0.486894,0.500000,0.486642,0.500000,0.533265,0.500000,0.541206,0.500000,0.491505,0.500000,0.516779,0.500000,0.560855,0.500000,0.542718,0.500000,0.504468,0.500000,0.538427,0.500000,0.550517,0.500000,0.525746,0.500000,0.490887,0.500000
1800,0.357044,0.500000,0.519766,0.500000,0.498992,0.500000,0.485150,0.500000,0.437524,0.500000,0.541959,0.500000,0.590277,0.500000,0.490750,0.500000,0.457311,0.500000,0.571613,0.500000,0.571851,0.500000,0.484490,0.500000,0.485096,0.500000,0.536602,0.500000,0.546462,0.500000,0.488654,0.500000,0.519343,0.500000,0.569245,0.500000,0.549229,0.500000,0.503706,0.500000,0.545122,0.500000,0.557608,0.500000,0.530283,0.500000,0.490227,0.500000
