step,train_loss,val_bpb
200,8.225015,2.150461
400,6.597044,1.909043
600,6.005659,1.809058
800,5.707017,1.737294
1000,5.494321,1.686576
1200,5.340041,1.649326
1400,5.228206,1.619133
1600,5.150005,1.595084
1800,5.064914,1.575972
2000,4.998377,1.558995
2200,4.948008,1.545176
2400,4.907407,1.533224
2600,4.860868,1.522316
2800,4.827652,1.513154
3000,4.803594,1.504752
3200,4.787080,1.498040
3400,4.759550,1.492206
3600,4.735341,1.487774
3800,4.739196,1.484020
4000,4.724419,1.480872
4096,4.715529,1.479705
