step,train_loss,val_loss
0,5.536009,5.531724
1000,2.316159,2.269716
2000,1.933074,1.915917
3000,1.853022,1.844198
4000,1.810477,1.800746
5000,1.787146,1.777322
6000,1.757779,1.754949
7000,1.735764,1.736996
8000,1.721325,1.719459
9000,1.699965,1.699782
10000,1.678181,1.683254
11000,1.675203,1.679373
12000,1.654014,1.658534
13000,1.648771,1.645610
14000,1.653339,1.634509
15000,1.624405,1.624125
16000,1.618099,1.615627
17000,1.605841,1.607346
18000,1.603506,1.600170
19000,1.582827,1.592970
20000,1.590575,1.587312
21000,1.583463,1.581801
22000,1.584740,1.578242
23000,1.570557,1.575038
24000,1.562350,1.571304
