step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2000,0.398938,0.416267,0.421169,0.428905,0.371487,0.374466,0.629493,0.540946,0.509218,0.430604,0.395517,0.367688,0.637206,0.528322,0.503168,0.413917,0.407044,0.386202,0.609948,0.530483,0.511147,0.455024,0.514824,0.500184,0.643263,0.547607,0.531616,0.439231,0.436751,0.437457,0.553543,0.515491,0.516417,0.495128,0.499004,0.497763
2200,0.397219,0.413302,0.414193,0.422825,0.364435,0.363955,0.644696,0.544479,0.532867,0.440651,0.406093,0.366598,0.660773,0.533954,0.528370,0.421994,0.407888,0.378393,0.630447,0.535829,0.525674,0.452287,0.516614,0.499191,0.668360,0.555575,0.555600,0.440838,0.426637,0.425326,0.568727,0.521035,0.526449,0.496568,0.498578,0.497040
2400,0.396664,0.410654,0.407467,0.416673,0.360362,0.355069,0.661387,0.549340,0.558514,0.453675,0.419839,0.368991,0.682943,0.538447,0.554232,0.430589,0.410894,0.371298,0.651264,0.541816,0.543373,0.451036,0.518300,0.497903,0.691862,0.561148,0.581467,0.445580,0.417772,0.413625,0.584870,0.526753,0.539073,0.498642,0.498166,0.496217
2600,0.396805,0.408334,0.402230,0.411708,0.358545,0.347070,0.675699,0.551717,0.583746,0.464925,0.434307,0.372295,0.705270,0.542299,0.580832,0.440230,0.418315,0.367989,0.671463,0.546681,0.561879,0.450386,0.520027,0.496816,0.717968,0.568823,0.608554,0.452023,0.410978,0.402784,0.600484,0.532286,0.553070,0.501050,0.497523,0.495206
2800,0.397372,0.406901,0.397190,0.407075,0.359455,0.341346,0.690556,0.554779,0.609681,0.476769,0.450565,0.377237,0.726643,0.546448,0.607272,0.449515,0.427305,0.364965,0.692128,0.551672,0.581055,0.450626,0.522197,0.495767,0.742978,0.574808,0.637106,0.460927,0.407990,0.393795,0.617929,0.538710,0.569944,0.503949,0.496556,0.493802
3000,0.398991,0.405657,0.393631,0.403292,0.361558,0.335228,0.704225,0.557434,0.633916,0.485997,0.465389,0.380776,0.748082,0.549573,0.633729,0.458333,0.437419,0.363376,0.713768,0.556868,0.600507,0.451700,0.524651,0.494713,0.768293,0.580576,0.664651,0.468651,0.407559,0.386380,0.635274,0.544927,0.587566,0.507306,0.495724,0.492506
3200,0.400697,0.404686,0.390251,0.399676,0.365650,0.330703,0.716126,0.558657,0.658619,0.495180,0.479843,0.384041,0.770651,0.552911,0.660523,0.467048,0.447947,0.362599,0.736281,0.562251,0.620815,0.454303,0.528033,0.494544,0.792784,0.585932,0.691627,0.475849,0.409806,0.380249,0.653822,0.551283,0.606534,0.510906,0.494635,0.490843
3400,0.402646,0.403993,0.387260,0.396429,0.370742,0.326854,0.727444,0.559912,0.681557,0.502323,0.494411,0.387682,0.790024,0.554525,0.687381,0.474856,0.458259,0.362695,0.755186,0.565580,0.641153,0.456027,0.530620,0.493704,0.817139,0.590033,0.718870,0.483393,0.412962,0.374800,0.671639,0.556765,0.625536,0.514375,0.493502,0.489130
3600,0.404167,0.403559,0.384719,0.393672,0.374871,0.322829,0.738793,0.561538,0.704017,0.509352,0.509417,0.391523,0.809423,0.556162,0.713069,0.479994,0.468172,0.362543,0.774594,0.568126,0.661488,0.458187,0.533228,0.493113,0.840592,0.594983,0.745575,0.490152,0.417888,0.370934,0.689888,0.562830,0.645248,0.518013,0.492568,0.487528
3800,0.405255,0.402203,0.382197,0.390881,0.379309,0.319108,0.748718,0.562098,0.726872,0.516944,0.523381,0.395189,0.826565,0.557119,0.738446,0.485621,0.478948,0.363094,0.793015,0.571265,0.680185,0.459711,0.535440,0.492256,0.861904,0.596926,0.771602,0.496749,0.423476,0.367344,0.708108,0.568454,0.664496,0.521414,0.491497,0.485795
4000,0.406377,0.401240,0.380311,0.388504,0.384256,0.316285,0.757240,0.562639,0.748381,0.522778,0.536718,0.398113,0.843770,0.558140,0.762811,0.489143,0.489587,0.363035,0.811159,0.573844,0.698917,0.461208,0.537376,0.491365,0.883711,0.599992,0.795936,0.501765,0.429023,0.364570,0.725334,0.573991,0.684400,0.525205,0.490803,0.484313
4200,0.407819,0.400868,0.378030,0.385964,0.388680,0.312865,0.764459,0.562899,0.767490,0.526123,0.548954,0.400095,0.859077,0.557863,0.786004,0.492561,0.498797,0.362776,0.827900,0.576162,0.716623,0.462611,0.539707,0.490435,0.903236,0.601364,0.820380,0.507172,0.435560,0.362125,0.742233,0.578521,0.703864,0.528801,0.489893,0.482615
4400,0.408753,0.400274,0.376658,0.384014,0.392547,0.309929,0.771921,0.563206,0.784942,0.529844,0.560214,0.402308,0.873566,0.558515,0.808200,0.496014,0.508865,0.363145,0.844291,0.578433,0.732921,0.463737,0.541509,0.489239,0.921704,0.602413,0.843315,0.511813,0.442631,0.359865,0.757519,0.582395,0.723250,0.532349,0.489061,0.480899
4600,0.409322,0.399630,0.374540,0.381787,0.395753,0.307226,0.778345,0.563207,0.801712,0.533335,0.570692,0.404247,0.887585,0.558443,0.829087,0.498631,0.517687,0.363260,0.859910,0.580348,0.749865,0.465310,0.543488,0.488523,0.940560,0.604138,0.865346,0.515776,0.449335,0.358370,0.771792,0.585964,0.741611,0.535470,0.488200,0.479196
4800,0.410364,0.399242,0.372575,0.379762,0.398935,0.304300,0.783989,0.562916,0.816893,0.535825,0.580608,0.405879,0.901590,0.559700,0.849479,0.500252,0.526547,0.363435,0.875216,0.582106,0.765488,0.467176,0.545792,0.488053,0.957570,0.605249,0.886191,0.519562,0.455968,0.357436,0.786837,0.590221,0.758967,0.538070,0.487462,0.477622
5000,0.411065,0.398914,0.370569,0.377927,0.401107,0.301570,0.788800,0.562074,0.830272,0.537504,0.589833,0.407132,0.912689,0.559109,0.867608,0.501325,0.534257,0.363387,0.888975,0.583032,0.779756,0.467702,0.547091,0.486906,0.972131,0.605336,0.905330,0.522354,0.461569,0.356114,0.799908,0.592929,0.775555,0.540737,0.486744,0.476073
5200,0.411340,0.398432,0.368685,0.376150,0.402797,0.299079,0.794904,0.562652,0.843133,0.539626,0.598231,0.408283,0.923830,0.559158,0.884849,0.502497,0.541086,0.362995,0.901594,0.584244,0.792959,0.468969,0.548815,0.486312,0.986176,0.605736,0.922476,0.524573,0.466856,0.355122,0.812381,0.596006,0.790940,0.542751,0.486334,0.474791
5400,0.411614,0.398052,0.366660,0.374445,0.404898,0.297046,0.799210,0.562270,0.854447,0.540791,0.605701,0.409225,0.933597,0.558768,0.900264,0.502880,0.547170,0.362798,0.914809,0.586006,0.805153,0.470214,0.550538,0.485883,0.998774,0.606129,0.938618,0.526638,0.471643,0.353932,0.823196,0.597848,0.805427,0.544577,0.485665,0.473395
5600,0.411900,0.397982,0.364975,0.372991,0.406196,0.294812,0.803496,0.562042,0.864957,0.541908,0.612800,0.409832,0.942218,0.558282,0.914235,0.502554,0.552709,0.362324,0.926223,0.586872,0.816458,0.470748,0.551351,0.485001,1.009920,0.605785,0.953197,0.527892,0.476036,0.353081,0.834238,0.600541,0.818423,0.546144,0.485224,0.472213
5800,0.411685,0.397414,0.363298,0.371622,0.406952,0.292784,0.807151,0.562067,0.873626,0.542622,0.619132,0.410603,0.950914,0.558191,0.927407,0.503110,0.557853,0.361934,0.936513,0.587573,0.826626,0.471144,0.551984,0.484143,1.021361,0.606149,0.966716,0.529224,0.480357,0.352462,0.843653,0.602550,0.830401,0.547238,0.484813,0.471102
6000,0.411300,0.396859,0.361656,0.370299,0.407337,0.290918,0.809702,0.561424,0.881923,0.543300,0.624458,0.410865,0.958207,0.557940,0.938643,0.503036,0.562532,0.361462,0.944563,0.587639,0.835715,0.471687,0.553002,0.483570,1.030432,0.605625,0.979186,0.530528,0.484451,0.352008,0.851200,0.603360,0.841785,0.548488,0.484367,0.469944
6200,0.410784,0.396257,0.359521,0.368524,0.406523,0.288775,0.811459,0.560744,0.888976,0.543758,0.628839,0.410937,0.965219,0.557961,0.949382,0.503493,0.567225,0.361519,0.952514,0.587883,0.844253,0.472744,0.554036,0.483136,1.039097,0.605591,0.990033,0.531448,0.488050,0.351475,0.859295,0.605026,0.852081,0.549715,0.484091,0.469009
6400,0.410658,0.396010,0.357737,0.367087,0.406342,0.287177,0.813359,0.560493,0.895484,0.544041,0.632739,0.411211,0.971395,0.557748,0.958598,0.503522,0.570762,0.361187,0.959821,0.588313,0.851453,0.473173,0.554430,0.482403,1.047011,0.605564,1.000041,0.532610,0.491202,0.351178,0.865742,0.605664,0.860737,0.550378,0.483849,0.468151
6600,0.410528,0.395787,0.356196,0.365921,0.405972,0.285691,0.815128,0.560300,0.900837,0.544095,0.636397,0.411260,0.976815,0.557762,0.967059,0.503598,0.574397,0.361078,0.965881,0.588403,0.857464,0.473411,0.554928,0.481924,1.053850,0.605221,1.008557,0.533187,0.493752,0.350663,0.872110,0.606859,0.868583,0.550943,0.483555,0.467370
6800,0.409994,0.395326,0.354320,0.364432,0.405121,0.284162,0.816589,0.559952,0.905934,0.544366,0.639281,0.411129,0.981182,0.557282,0.974056,0.503466,0.577024,0.360597,0.971960,0.588787,0.863169,0.473762,0.555394,0.481447,1.060458,0.605310,1.016209,0.533800,0.496367,0.350446,0.877151,0.607484,0.875727,0.551413,0.483268,0.466639
7000,0.409619,0.394985,0.352885,0.363320,0.404338,0.282825,0.817922,0.559710,0.910385,0.544745,0.642228,0.411344,0.985096,0.557106,0.980090,0.502932,0.579224,0.359912,0.976821,0.588775,0.868569,0.474310,0.555859,0.480954,1.065636,0.604537,1.023257,0.534509,0.498792,0.350257,0.882280,0.608491,0.882027,0.551873,0.483093,0.465941
7200,0.409325,0.394788,0.351480,0.362220,0.403718,0.281719,0.818828,0.559281,0.913690,0.544720,0.644429,0.411169,0.988694,0.557014,0.985403,0.502716,0.581294,0.359412,0.981367,0.588807,0.873100,0.474517,0.556155,0.480475,1.070339,0.604278,1.029243,0.535077,0.500938,0.350127,0.886122,0.608696,0.887681,0.552277,0.482917,0.465346
7400,0.408852,0.394401,0.350013,0.361128,0.402870,0.280630,0.819802,0.559060,0.916738,0.544704,0.646482,0.410960,0.991806,0.556864,0.990435,0.502688,0.583252,0.359244,0.985533,0.588889,0.876895,0.474632,0.556347,0.480099,1.074215,0.603938,1.034876,0.535555,0.502763,0.349955,0.889790,0.609028,0.892895,0.552662,0.482813,0.464874
7600,0.408476,0.394090,0.348942,0.360357,0.402237,0.279706,0.820328,0.558682,0.919536,0.544660,0.648436,0.410876,0.994542,0.556488,0.995060,0.502379,0.585080,0.358951,0.989332,0.588924,0.880503,0.474756,0.556483,0.479688,1.078062,0.603644,1.039637,0.535883,0.504443,0.349772,0.893461,0.609536,0.897575,0.552956,0.482722,0.464418
7800,0.408265,0.393940,0.347893,0.359547,0.400946,0.278502,0.821089,0.558409,0.922468,0.544773,0.650530,0.411013,0.997581,0.556475,0.999731,0.502415,0.587027,0.358904,0.992686,0.588912,0.884208,0.475093,0.556716,0.479318,1.081617,0.603326,1.044212,0.536116,0.505878,0.349542,0.896779,0.609964,0.902086,0.553313,0.482585,0.463934
8000,0.407878,0.393657,0.346753,0.358653,0.400180,0.277590,0.821848,0.558286,0.924648,0.544649,0.652241,0.410892,1.000197,0.556408,1.003796,0.502053,0.588693,0.358694,0.996111,0.588917,0.887483,0.475102,0.556878,0.478923,1.085078,0.603163,1.048793,0.536446,0.507540,0.349411,0.899926,0.610353,0.906116,0.553289,0.482467,0.463466
