step,train_loss,val_bpb
200,8.704604,2.294555
400,7.118565,2.040948
600,6.486979,1.931835
800,6.172076,1.866848
1000,5.982985,1.816523
1200,5.821342,1.776912
1400,5.702331,1.741824
1600,5.599226,1.718822
1800,5.519696,1.698636
2000,5.434236,1.678858
2200,5.399576,1.661385
2400,5.354277,1.648021
2600,5.289464,1.633823
2800,5.258015,1.621475
3000,5.218905,1.609414
3200,5.174728,1.598065
3400,5.138225,1.589699
3600,5.111274,1.581021
3800,5.077610,1.571110
4000,5.053336,1.564167
4200,5.024355,1.554720
4400,5.007642,1.548901
4600,4.979841,1.540638
4800,4.986321,1.535168
5000,4.934336,1.527896
5200,4.921179,1.523797
5400,4.901033,1.518110
5600,4.870551,1.514238
5800,4.866182,1.508895
6000,4.851074,1.504870
6200,4.834389,1.501902
6400,4.831259,1.498561
6600,4.809475,1.495291
6800,4.806115,1.493449
7000,4.810331,1.490810
7200,4.796153,1.488497
7400,4.774536,1.487093
7600,4.761979,1.485761
7800,4.762346,1.484121
8000,4.768268,1.482599
