step,train_loss,val_bpb
200,8.663359,2.376950
400,7.662434,2.271856
600,7.105312,2.093198
800,6.759988,2.031425
1000,6.583925,1.989672
1200,6.468182,1.957512
1400,6.369261,1.932447
1600,6.264062,1.909584
1800,6.209597,1.893461
2000,6.153592,1.876580
2200,6.089270,1.861864
2400,6.061180,1.849447
2600,6.030116,1.835352
2800,5.984933,1.827743
3000,5.950927,1.816577
3200,5.924301,1.807416
3400,5.876087,1.802199
3600,5.877678,1.798688
3800,5.845224,1.789909
4000,5.804096,1.782990
4200,5.803359,1.777460
4400,5.794919,1.772178
4600,5.772612,1.766785
4800,5.769880,1.760835
5000,5.742303,1.755002
5200,5.710808,1.750177
5400,5.683782,1.749257
5600,5.703905,1.741074
5800,5.677419,1.739047
6000,5.669052,1.735422
