step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.496722,0.500000,0.499286,0.500000,0.498936,0.500000,0.497749,0.500000,0.500315,0.500000,0.501365,0.500000,0.501434,0.500000,0.498004,0.500000,0.500997,0.500000,0.501254,0.500000,0.501301,0.500000,0.499329,0.500000,0.499891,0.500000,0.500401,0.500000,0.500354,0.500000,0.500324,0.500000,0.500601,0.500000,0.500829,0.500000,0.500844,0.500000,0.501220,0.500000,0.500259,0.500000,0.500314,0.500000,0.500342,0.500000,0.501640,0.500000
400,0.485814,0.500000,0.496787,0.500000,0.495084,0.500000,0.490832,0.500000,0.495366,0.500000,0.504279,0.500000,0.505285,0.500000,0.492318,0.500000,0.500776,0.500000,0.505174,0.500000,0.506573,0.500000,0.495803,0.500000,0.493724,0.500000,0.497335,0.500000,0.499737,0.500000,0.494953,0.500000,0.502134,0.500000,0.505456,0.500000,0.505333,0.500000,0.500260,0.500000,0.499394,0.500000,0.503728,0.500000,0.503419,0.500000,0.502556,0.500000
600,0.468494,0.500000,0.494506,0.500000,0.490275,0.500000,0.483588,0.500000,0.483137,0.500000,0.502068,0.500000,0.509669,0.500000,0.485667,0.500000,0.494666,0.500000,0.510689,0.500000,0.516035,0.500000,0.491667,0.500000,0.481312,0.500000,0.488404,0.500000,0.497447,0.500000,0.486122,0.500000,0.501374,0.500000,0.513530,0.500000,0.511489,0.500000,0.494405,0.500000,0.495765,0.500000,0.511154,0.500000,0.507753,0.500000,0.499895,0.500000
800,0.445990,0.500000,0.493868,0.500000,0.484369,0.500000,0.473846,0.500000,0.464735,0.500000,0.491254,0.500000,0.513683,0.500000,0.476924,0.500000,0.480670,0.500000,0.516528,0.500000,0.527336,0.500000,0.485227,0.500000,0.462976,0.500000,0.473376,0.500000,0.494782,0.500000,0.475762,0.500000,0.492980,0.500000,0.521106,0.500000,0.517144,0.500000,0.485674,0.500000,0.489477,0.500000,0.519141,0.500000,0.511688,0.500000,0.493957,0.500000
1000,0.423008,0.500000,0.495300,0.500000,0.477696,0.500000,0.464604,0.500000,0.442300,0.500000,0.474120,0.500000,0.518443,0.500000,0.469126,0.500000,0.463044,0.500000,0.522674,0.500000,0.538835,0.500000,0.478518,0.500000,0.443014,0.500000,0.456720,0.500000,0.491603,0.500000,0.466040,0.500000,0.482193,0.500000,0.526932,0.500000,0.522568,0.500000,0.477597,0.500000,0.485657,0.500000,0.525414,0.500000,0.513805,0.500000,0.486231,0.500000
1200,0.403434,0.500000,0.497094,0.500000,0.471032,0.500000,0.455500,0.500000,0.421262,0.500000,0.455957,0.500000,0.521836,0.500000,0.461722,0.500000,0.445160,0.500000,0.527553,0.500000,0.548415,0.500000,0.470069,0.500000,0.426825,0.500000,0.440537,0.500000,0.488575,0.500000,0.456773,0.500000,0.473727,0.500000,0.529662,0.500000,0.527494,0.500000,0.469020,0.500000,0.483703,0.500000,0.532678,0.500000,0.516340,0.500000,0.479446,0.500000
1400,0.386222,0.500000,0.499744,0.500000,0.466474,0.500000,0.446061,0.500000,0.402215,0.500000,0.438422,0.500000,0.524863,0.500000,0.454730,0.500000,0.429822,0.500000,0.529750,0.500000,0.557712,0.500000,0.462371,0.500000,0.410334,0.500000,0.424576,0.500000,0.483595,0.500000,0.448594,0.500000,0.467225,0.500000,0.531064,0.500000,0.531590,0.500000,0.462962,0.500000,0.484276,0.500000,0.539200,0.500000,0.518900,0.500000,0.474410,0.500000
1600,0.371582,0.500000,0.501452,0.500000,0.461891,0.500000,0.436024,0.500000,0.384886,0.500000,0.421275,0.500000,0.529388,0.500000,0.448035,0.500000,0.414662,0.500000,0.531200,0.500000,0.567244,0.500000,0.455130,0.500000,0.394188,0.500000,0.409403,0.500000,0.481108,0.500000,0.443122,0.500000,0.462730,0.500000,0.531030,0.500000,0.535078,0.500000,0.455399,0.500000,0.486907,0.500000,0.544294,0.500000,0.520701,0.500000,0.469097,0.500000
1800,0.359173,0.500000,0.503292,0.500000,0.456970,0.500000,0.426549,0.500000,0.369306,0.500000,0.405634,0.500000,0.534983,0.500000,0.441757,0.500000,0.399602,0.500000,0.530827,0.500000,0.573928,0.500000,0.447903,0.500000,0.379858,0.500000,0.394529,0.500000,0.478600,0.500000,0.438862,0.500000,0.460801,0.500000,0.530107,0.500000,0.538147,0.500000,0.449396,0.500000,0.491005,0.500000,0.548158,0.500000,0.522680,0.500000,0.464412,0.500000
