step,train_loss,val_loss
0,5.549101,5.549292
1000,3.607460,3.475432
2000,3.216155,3.216374
3000,3.016431,2.999198
4000,2.788855,2.775370
5000,2.673227,2.663404
6000,2.599820,2.588632
7000,2.509364,2.504366
8000,2.448171,2.444611
9000,2.398156,2.398689
10000,2.350224,2.349975
11000,2.311356,2.302773
12000,2.267269,2.264987
13000,2.231326,2.226835
14000,2.199231,2.195554
15000,2.175518,2.169805
16000,2.151021,2.145865
17000,2.131608,2.129437
18000,2.106352,2.111491
19000,2.099514,2.095343
20000,2.094118,2.085886
21000,2.073737,2.067595
22000,2.062488,2.061664
23000,2.048625,2.047694
24000,2.037451,2.041791
25000,2.036056,2.029050
26000,2.026273,2.020282
27000,2.015684,2.015785
28000,2.011937,2.010416
29000,2.000291,1.999931
30000,2.000623,1.999963
31000,1.992135,1.992593
32000,1.979566,1.982677
33000,1.980115,1.977849
34000,1.975381,1.974461
35000,1.974746,1.970090
36000,1.963370,1.961055
37000,1.958693,1.958128
38000,1.958494,1.953785
39000,1.945598,1.947522
40000,1.946608,1.943470
41000,1.940507,1.950090
42000,1.938979,1.938011
43000,1.932636,1.937665
44000,1.937604,1.936366
45000,1.932757,1.931012
46000,1.927917,1.925460
47000,1.918131,1.919000
48000,1.920836,1.924645
49000,1.915527,1.914684
50000,1.919997,1.918742
51000,1.920022,1.922470
52000,1.910746,1.909009
53000,1.908187,1.914633
54000,1.910322,1.904832
55000,1.902545,1.899832
56000,1.899063,1.900182
57000,1.902931,1.897448
58000,1.894707,1.899657
59000,1.900808,1.896616
60000,1.900827,1.894434
61000,1.895999,1.894094
62000,1.898300,1.893861
63000,1.897780,1.892890
64000,1.896308,1.891829
65000,1.894519,1.893150
66000,1.892573,1.891269
67000,1.889956,1.883016
68000,1.886428,1.884571
69000,1.877749,1.878876
70000,1.891011,1.890718
71000,1.880086,1.883761
72000,1.885904,1.882828
73000,1.881874,1.888746
74000,1.877544,1.879381
75000,1.880052,1.877765
76000,1.882953,1.875155
77000,1.877134,1.873572
78000,1.877932,1.872680
79000,1.874396,1.870782
80000,1.870737,1.868857
81000,1.870545,1.867274
82000,1.870288,1.868735
83000,1.871849,1.870415
84000,1.864764,1.870460
85000,1.870208,1.870211
86000,1.866709,1.864346
87000,1.862010,1.866681
88000,1.865928,1.865356
89000,1.868230,1.862247
90000,1.864330,1.861882
91000,1.869780,1.864695
92000,1.864944,1.862914
93000,1.863108,1.862391
94000,1.865388,1.862471
95000,1.863345,1.863752
96000,1.866259,1.864317
97000,1.863765,1.865681
98000,1.866256,1.862615
99000,1.864682,1.868811
