step,train_loss,val_loss,val_loss_hard
0,5.556442,5.556625,5.556625
1000,2.940942,2.875799,2.875799
2000,2.563527,2.545022,2.545022
3000,2.366327,2.355879,2.355879
4000,2.245856,2.236048,2.236048
5000,2.188221,2.174635,2.174635
6000,2.125455,2.111823,2.111823
7000,2.078723,2.069893,2.069893
8000,2.050691,2.043896,2.043896
9000,2.015344,2.017016,2.017016
10000,1.992911,1.991344,1.991344
11000,1.972461,1.972816,1.972816
12000,1.956996,1.954962,1.954962
13000,1.949611,1.937699,1.937699
14000,1.926744,1.926401,1.926401
15000,1.927570,1.919950,1.919950
16000,1.920471,1.907836,1.907836
17000,1.910540,1.901384,1.901384
18000,1.891685,1.890784,1.890784
19000,1.888493,1.880849,1.880849
20000,1.877525,1.871945,1.871945
21000,1.877780,1.871914,1.871914
22000,1.858762,1.856828,1.856828
23000,1.858885,1.851769,1.851769
24000,1.840398,1.848299,1.848299
25000,1.847823,1.838973,1.838973
26000,1.833628,1.835206,1.835206
27000,1.837681,1.832723,1.832723
28000,1.823592,1.823149,1.823149
29000,1.815946,1.821463,1.821463
30000,1.817148,1.816440,1.816440
31000,1.815946,1.812472,1.812472
32000,1.791768,1.806191,1.806191
33000,1.798888,1.801255,1.801255
34000,1.800256,1.797764,1.797764
35000,1.802287,1.793130,1.793130
36000,1.799523,1.789527,1.789527
37000,1.791985,1.787897,1.787897
38000,1.788316,1.785066,1.785066
39000,1.772589,1.782199,1.782199
40000,1.781973,1.781099,1.781099
41000,1.783647,1.775360,1.775360
42000,1.779094,1.772620,1.772620
43000,1.775306,1.771753,1.771753
44000,1.775428,1.771199,1.771199
45000,1.776466,1.767579,1.767579
46000,1.761503,1.765928,1.765928
47000,1.762892,1.764516,1.764516
48000,1.764039,1.763997,1.763997
49000,1.764318,1.763729,1.763729
