step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.500923,0.500973,0.498509,0.498527,0.498509,0.498526,0.497090,0.497057,0.500445,0.499192,0.498259,0.498292,0.498875,0.498869,0.500552,0.500066,0.500037,0.499552,0.499259,0.499281,0.499338,0.499333,0.502547,0.502325,0.498928,0.498963,0.498861,0.498900,0.498954,0.498951,0.503097,0.502935,0.499229,0.499191,0.499273,0.499241,0.498676,0.498675,0.503099,0.502905,0.500181,0.499422,0.499757,0.499178,0.498206,0.498204,0.503083,0.502906
400,0.508162,0.508357,0.500451,0.500850,0.488529,0.488648,0.488352,0.488166,0.508830,0.502818,0.490596,0.490317,0.490904,0.490871,0.497114,0.495078,0.505644,0.502829,0.496221,0.495696,0.497878,0.497874,0.509413,0.507437,0.496757,0.496085,0.496657,0.496462,0.495998,0.496077,0.513061,0.512179,0.496647,0.494178,0.497604,0.494295,0.493364,0.493412,0.512811,0.512455,0.500504,0.493394,0.499766,0.492988,0.491667,0.491646,0.513096,0.512054
600,0.521375,0.521736,0.507969,0.509127,0.471028,0.471065,0.477838,0.477212,0.523864,0.510366,0.477056,0.475620,0.476209,0.475894,0.492354,0.488012,0.515617,0.507510,0.490737,0.488856,0.490147,0.489717,0.514618,0.509431,0.498907,0.495449,0.497125,0.495424,0.490693,0.491059,0.529525,0.520273,0.494803,0.482592,0.497376,0.483359,0.483756,0.483837,0.529609,0.526622,0.500690,0.481781,0.501732,0.482231,0.481926,0.482135,0.529453,0.521881
800,0.539839,0.540397,0.517415,0.519736,0.448224,0.447969,0.465591,0.464183,0.544955,0.519708,0.459774,0.456007,0.459206,0.458020,0.486086,0.479003,0.528194,0.512501,0.484020,0.480740,0.479535,0.477969,0.517839,0.508354,0.500795,0.495831,0.498570,0.495211,0.486768,0.483741,0.548234,0.527574,0.496315,0.471939,0.499391,0.473082,0.475844,0.475436,0.545996,0.542881,0.500796,0.469013,0.502775,0.469201,0.471944,0.472121,0.548082,0.532671
1000,0.558835,0.559528,0.523548,0.527200,0.423690,0.423051,0.452955,0.450341,0.568814,0.529757,0.445721,0.436754,0.443027,0.440063,0.478695,0.468342,0.544954,0.518567,0.477671,0.471502,0.469620,0.466549,0.518585,0.503722,0.501980,0.495145,0.499392,0.494927,0.484528,0.479495,0.565978,0.532604,0.499620,0.462949,0.503726,0.463854,0.472234,0.464915,0.560315,0.554908,0.503425,0.462005,0.507760,0.462282,0.470239,0.466323,0.560090,0.540941
1200,0.576828,0.577510,0.522774,0.527228,0.400780,0.399634,0.440461,0.436269,0.590464,0.536224,0.441064,0.422112,0.428252,0.422266,0.471555,0.457088,0.559948,0.523573,0.472093,0.462921,0.461456,0.456142,0.518111,0.497862,0.505800,0.495312,0.497624,0.492363,0.481381,0.475281,0.581940,0.537394,0.503714,0.457445,0.509013,0.458927,0.472185,0.461401,0.575193,0.560408,0.505385,0.454854,0.511319,0.455752,0.469840,0.460808,0.567546,0.545030
1400,0.590699,0.591065,0.518443,0.523186,0.380622,0.378261,0.429697,0.423186,0.614132,0.543131,0.445759,0.412354,0.417734,0.406865,0.466805,0.446926,0.576871,0.528946,0.467974,0.454556,0.454758,0.446966,0.518795,0.493382,0.510476,0.496533,0.495008,0.489414,0.477450,0.471303,0.596628,0.541868,0.507669,0.452885,0.514330,0.453526,0.473196,0.459900,0.585335,0.563416,0.507968,0.446727,0.516853,0.445571,0.471410,0.457502,0.572437,0.548005
1600,0.600689,0.600588,0.510810,0.515659,0.365424,0.359290,0.419520,0.409849,0.638245,0.549040,0.456679,0.408164,0.411935,0.393093,0.465502,0.438037,0.594926,0.534312,0.466552,0.446818,0.448847,0.437421,0.520214,0.488986,0.510329,0.494055,0.491874,0.486067,0.472766,0.466754,0.604318,0.545819,0.512596,0.449957,0.523815,0.450506,0.473555,0.459030,0.595558,0.565875,0.510840,0.440151,0.523195,0.437815,0.474945,0.456764,0.575953,0.550214
1800,0.607061,0.606358,0.500850,0.505650,0.360226,0.343892,0.411849,0.398316,0.662386,0.554450,0.470746,0.406838,0.412388,0.383368,0.465393,0.429784,0.613247,0.539858,0.467215,0.440721,0.444757,0.429165,0.521941,0.484960,0.511761,0.493371,0.489496,0.483556,0.467164,0.460852,0.608432,0.548779,0.517955,0.444854,0.535558,0.448022,0.473680,0.457923,0.603644,0.567885,0.512486,0.432940,0.528413,0.429697,0.478502,0.457421,0.578431,0.551797
2000,0.612459,0.610936,0.490257,0.494851,0.365847,0.333299,0.406362,0.388093,0.683914,0.557298,0.487065,0.407869,0.416200,0.374813,0.467499,0.422664,0.631835,0.544541,0.469120,0.435324,0.441479,0.420782,0.523510,0.481052,0.514631,0.493692,0.488659,0.482490,0.464998,0.457963,0.612623,0.554193,0.525843,0.440926,0.548515,0.446313,0.473894,0.457411,0.611577,0.570077,0.512573,0.427031,0.533497,0.423437,0.481524,0.457311,0.580489,0.553151
2200,0.613761,0.611218,0.476561,0.480886,0.377504,0.325907,0.401477,0.378323,0.703376,0.559455,0.505071,0.410989,0.424370,0.369262,0.471662,0.416817,0.648054,0.547293,0.473301,0.431865,0.440161,0.413913,0.524433,0.476739,0.516761,0.493820,0.487410,0.481099,0.462355,0.454156,0.615776,0.557642,0.531115,0.438643,0.559217,0.445767,0.473454,0.456029,0.616741,0.571510,0.511861,0.421066,0.536697,0.417121,0.484900,0.458352,0.582334,0.554415
2400,0.613421,0.610007,0.463616,0.467761,0.389701,0.320273,0.397865,0.369569,0.722280,0.560042,0.522308,0.413383,0.433522,0.364620,0.476635,0.411542,0.664527,0.549613,0.477885,0.428535,0.439709,0.407454,0.525851,0.472898,0.518608,0.493777,0.485698,0.479144,0.459975,0.450103,0.616432,0.557532,0.536694,0.435967,0.570009,0.444526,0.472204,0.454285,0.620714,0.572577,0.513895,0.412865,0.541442,0.409882,0.489767,0.459334,0.583841,0.555455
2600,0.612138,0.607782,0.450283,0.454234,0.403239,0.317002,0.396124,0.362328,0.736650,0.558684,0.539530,0.415319,0.444844,0.360951,0.482013,0.406942,0.680320,0.551539,0.484475,0.425734,0.441107,0.402374,0.527792,0.469205,0.521927,0.494444,0.484850,0.478013,0.460025,0.448247,0.618105,0.559029,0.542236,0.434076,0.578837,0.444434,0.471519,0.452710,0.623798,0.573358,0.515763,0.406664,0.544584,0.403588,0.492176,0.459640,0.585100,0.556301
2800,0.609035,0.603813,0.436880,0.440567,0.417975,0.314870,0.395335,0.355495,0.751698,0.558381,0.556803,0.417261,0.456239,0.357403,0.488621,0.403583,0.695351,0.552491,0.492609,0.425011,0.443690,0.397699,0.528788,0.464622,0.525448,0.495099,0.482960,0.475899,0.460580,0.446168,0.617386,0.557254,0.545589,0.432545,0.587177,0.445101,0.470323,0.450797,0.626387,0.574080,0.518196,0.401093,0.550022,0.394057,0.496473,0.461108,0.586364,0.557193
3000,0.606385,0.600531,0.424001,0.427509,0.432062,0.313362,0.395608,0.348704,0.765819,0.556921,0.573073,0.418634,0.469209,0.354872,0.497297,0.400904,0.709811,0.553636,0.500886,0.423456,0.447181,0.393216,0.531424,0.461195,0.528290,0.495473,0.481305,0.474317,0.461894,0.444918,0.617408,0.556192,0.551794,0.433333,0.594518,0.445582,0.469282,0.449654,0.628785,0.574748,0.520378,0.396017,0.553217,0.388332,0.501595,0.462021,0.587645,0.558095
3200,0.600035,0.593547,0.411463,0.414840,0.445346,0.310601,0.396730,0.342595,0.777601,0.554184,0.588424,0.419875,0.481734,0.352171,0.506232,0.398410,0.725068,0.554358,0.509114,0.422426,0.451445,0.389830,0.533007,0.457507,0.531824,0.496032,0.479158,0.471976,0.462907,0.443098,0.616619,0.553695,0.556774,0.434167,0.600703,0.446903,0.468382,0.448561,0.631066,0.575461,0.522833,0.392289,0.557423,0.384175,0.504951,0.463237,0.588996,0.559056
3400,0.594940,0.587741,0.399058,0.402249,0.457996,0.307240,0.398440,0.337287,0.789349,0.551947,0.602149,0.419953,0.493700,0.349975,0.515330,0.396516,0.738761,0.555152,0.516621,0.421176,0.455289,0.385953,0.535092,0.453915,0.534923,0.496322,0.477117,0.469796,0.465772,0.442270,0.615279,0.550513,0.560619,0.433571,0.604739,0.445457,0.467585,0.447335,0.632817,0.575917,0.525250,0.390086,0.560729,0.380843,0.507245,0.463797,0.590038,0.559776
