step,train_loss,val_loss,val_loss_hard
0,5.550849,5.549692,5.549692
1000,2.702144,2.667033,2.667033
2000,2.467600,2.451419,2.451419
3000,2.332305,2.309646,2.309646
4000,2.219474,2.203598,2.203598
5000,2.128169,2.126194,2.126194
6000,2.067268,2.056574,2.056574
7000,2.004789,2.004937,2.004937
8000,1.975304,1.971018,1.971018
9000,1.946715,1.945062,1.945062
10000,1.914175,1.919851,1.919851
11000,1.896283,1.895794,1.895794
12000,1.886133,1.875764,1.875764
13000,1.860263,1.856196,1.856196
14000,1.841425,1.840750,1.840750
15000,1.836636,1.825923,1.825923
16000,1.824277,1.817572,1.817572
17000,1.819263,1.805180,1.805180
18000,1.793956,1.797825,1.797825
19000,1.798121,1.793260,1.793260
20000,1.788031,1.780866,1.780866
21000,1.773668,1.775742,1.775742
22000,1.765409,1.759951,1.759951
23000,1.753144,1.754496,1.754496
24000,1.746585,1.747538,1.747538
25000,1.741988,1.741169,1.741169
26000,1.742881,1.735563,1.735563
27000,1.741396,1.728577,1.728577
28000,1.731358,1.723403,1.723403
29000,1.709689,1.715715,1.715715
30000,1.697107,1.707179,1.707179
31000,1.714243,1.705089,1.705089
32000,1.702820,1.697952,1.697952
33000,1.692268,1.694237,1.694237
34000,1.700781,1.690472,1.690472
35000,1.698813,1.685687,1.685687
36000,1.693952,1.681342,1.681342
37000,1.672117,1.674930,1.674930
38000,1.683034,1.671819,1.671819
39000,1.681159,1.668980,1.668980
40000,1.655699,1.664582,1.664582
41000,1.665072,1.663403,1.663403
42000,1.667481,1.659139,1.659139
43000,1.675292,1.659272,1.659272
44000,1.657958,1.654290,1.654290
45000,1.651888,1.651602,1.651602
46000,1.639387,1.649758,1.649758
47000,1.659219,1.648318,1.648318
48000,1.642291,1.646931,1.646931
49000,1.655060,1.645587,1.645587
