step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497199,0.497279,0.498112,0.498172,0.499468,0.499297,0.496918,0.496766,0.500514,0.499812,0.499510,0.499500,0.501509,0.501473,0.498171,0.497417,0.500882,0.500108,0.499412,0.499401,0.501217,0.501203,0.500215,0.499105,0.500569,0.499645,0.499592,0.499539,0.501165,0.501154,0.501038,0.500455,0.500760,0.500115,0.499358,0.499388,0.500615,0.500604,0.501467,0.501132,0.500561,0.500079,0.499396,0.499275,0.500409,0.500403,0.501687,0.501396
400,0.495514,0.496413,0.487944,0.488107,0.488639,0.488397,0.487927,0.487100,0.510426,0.507465,0.495274,0.494020,0.502045,0.500875,0.496915,0.491170,0.511461,0.508640,0.493337,0.492444,0.496899,0.496244,0.505623,0.500126,0.509096,0.506249,0.498890,0.498327,0.505171,0.504993,0.508525,0.505923,0.508757,0.506104,0.498009,0.497578,0.502320,0.502092,0.509811,0.508272,0.507835,0.506129,0.496491,0.495945,0.499962,0.499818,0.510386,0.508974
600,0.498273,0.502463,0.471592,0.472134,0.471680,0.471383,0.478588,0.474497,0.527384,0.520938,0.487464,0.482969,0.496881,0.492974,0.498688,0.484646,0.529408,0.523280,0.485552,0.481853,0.487776,0.486096,0.509512,0.495381,0.520862,0.512064,0.491654,0.490103,0.503040,0.502107,0.515733,0.506440,0.517778,0.511283,0.494323,0.493229,0.502980,0.502355,0.518688,0.512988,0.516861,0.512659,0.489582,0.488517,0.495751,0.494988,0.518531,0.512916
800,0.504309,0.513968,0.450108,0.451072,0.449827,0.449209,0.473864,0.461445,0.551709,0.539444,0.480163,0.469060,0.491256,0.482393,0.505173,0.479120,0.554407,0.542015,0.477177,0.466167,0.474858,0.471709,0.514687,0.488704,0.540269,0.521603,0.480898,0.477243,0.498216,0.496075,0.524111,0.503331,0.530624,0.518156,0.488591,0.486410,0.504086,0.502701,0.527913,0.514384,0.529283,0.520351,0.481928,0.480146,0.490821,0.489066,0.528952,0.515355
1000,0.513506,0.529646,0.427696,0.429013,0.428604,0.427009,0.477514,0.452064,0.579481,0.557736,0.479556,0.457381,0.486770,0.471705,0.514043,0.474513,0.582641,0.560272,0.475218,0.450717,0.462312,0.457107,0.521547,0.478942,0.561225,0.528916,0.469325,0.461999,0.490605,0.486716,0.533681,0.498608,0.546756,0.525285,0.481520,0.477472,0.503212,0.500616,0.537605,0.512934,0.544292,0.529121,0.473919,0.470656,0.485137,0.482543,0.540240,0.515145
1200,0.522259,0.544626,0.408428,0.409674,0.414040,0.409611,0.483659,0.444427,0.604842,0.571229,0.482070,0.447222,0.483753,0.462551,0.522249,0.470198,0.608198,0.570965,0.475704,0.437090,0.451147,0.443358,0.530204,0.470436,0.579584,0.533113,0.457785,0.446650,0.480524,0.474952,0.543111,0.493014,0.559623,0.528620,0.472445,0.466900,0.498830,0.494884,0.544646,0.507785,0.558925,0.536758,0.467919,0.462738,0.481258,0.477596,0.549603,0.511797
1400,0.530435,0.558156,0.393509,0.393794,0.408009,0.397446,0.489542,0.436915,0.629614,0.581858,0.489071,0.439615,0.482260,0.453948,0.529225,0.465528,0.634039,0.579039,0.479437,0.424181,0.440293,0.429214,0.538097,0.462421,0.596113,0.533774,0.449784,0.433877,0.471640,0.464282,0.553115,0.487673,0.570889,0.530066,0.463553,0.455990,0.491645,0.486386,0.552465,0.502943,0.570404,0.539821,0.460258,0.453007,0.475001,0.470467,0.557728,0.506637
1600,0.539175,0.572267,0.381705,0.380072,0.408929,0.389717,0.496346,0.428949,0.651610,0.588585,0.497898,0.433255,0.483575,0.447042,0.535128,0.459280,0.657223,0.583760,0.488768,0.416154,0.434417,0.419073,0.547534,0.454123,0.609159,0.531579,0.441629,0.420252,0.458985,0.450027,0.564270,0.481541,0.580221,0.529604,0.455303,0.445668,0.484204,0.477499,0.559771,0.496019,0.582672,0.542194,0.454043,0.444310,0.469728,0.464299,0.566396,0.500243
1800,0.544848,0.583409,0.376069,0.370804,0.415345,0.386235,0.502401,0.420897,0.670472,0.591502,0.508442,0.427719,0.485077,0.439839,0.541606,0.453870,0.675279,0.582751,0.499582,0.408460,0.429592,0.408910,0.557726,0.447745,0.622360,0.529326,0.437703,0.410027,0.449311,0.438400,0.573088,0.474684,0.589751,0.528710,0.447604,0.435536,0.475653,0.467554,0.565743,0.488656,0.593545,0.544374,0.448492,0.436362,0.464741,0.458545,0.574720,0.493796
