step,train_loss,val_bpb
200,8.583578,2.291041
400,7.085426,2.034090
600,6.460345,1.923473
800,6.151356,1.862282
1000,5.970973,1.812883
1200,5.818455,1.775532
1400,5.709818,1.747220
1600,5.617345,1.723953
1800,5.546984,1.707301
2000,5.468715,1.688507
2200,5.439809,1.674268
2400,5.397429,1.660647
2600,5.337275,1.647118
2800,5.309083,1.636947
3000,5.273985,1.626707
3200,5.234160,1.615917
3400,5.200670,1.608469
3600,5.179993,1.602019
3800,5.148574,1.592124
4000,5.129031,1.587050
4200,5.103516,1.579937
4400,5.092122,1.574301
4600,5.065260,1.567809
4800,5.072106,1.562275
5000,5.025390,1.556511
5200,5.012607,1.552931
5400,4.994235,1.549051
5600,4.967297,1.544902
5800,4.964943,1.539921
6000,4.951285,1.536002
6200,4.934192,1.532695
6400,4.932359,1.530595
6600,4.913351,1.526901
6800,4.911171,1.524759
7000,4.915773,1.522767
7200,4.902681,1.520922
7400,4.879508,1.518944
7600,4.869580,1.517535
7800,4.871165,1.515725
8000,4.877535,1.515337
