step,train_loss,val_loss
0,5.612956,5.613133
1000,1.775418,1.755782
2000,1.659849,1.654768
3000,1.617396,1.613535
4000,1.588964,1.590055
5000,1.565704,1.567903
6000,1.553418,1.557607
7000,1.546702,1.544713
8000,1.532145,1.532779
9000,1.527328,1.527167
10000,1.520388,1.520222
11000,1.511023,1.509006
12000,1.502681,1.501268
13000,1.491590,1.494062
14000,1.487927,1.487604
15000,1.475780,1.482115
16000,1.479326,1.481524
17000,1.474813,1.476900
18000,1.469573,1.471431
19000,1.466744,1.468116
20000,1.460148,1.462492
21000,1.462741,1.462335
22000,1.455771,1.458501
23000,1.458542,1.457154
24000,1.449955,1.452416
25000,1.449805,1.451586
26000,1.445983,1.448357
27000,1.447788,1.448927
28000,1.442100,1.444765
29000,1.442907,1.444434
30000,1.437922,1.442848
31000,1.439148,1.440825
32000,1.433738,1.439273
33000,1.436324,1.439392
34000,1.436532,1.436672
35000,1.431309,1.434181
36000,1.428732,1.433310
37000,1.429417,1.432556
38000,1.428961,1.429712
39000,1.426639,1.429393
40000,1.425032,1.427785
41000,1.424736,1.427427
42000,1.426219,1.427135
43000,1.427007,1.426156
44000,1.422844,1.424740
45000,1.420045,1.422891
46000,1.418869,1.421789
47000,1.414231,1.421093
48000,1.414101,1.419204
49000,1.413860,1.418821
50000,1.413516,1.417307
51000,1.415149,1.415752
52000,1.410911,1.415296
53000,1.414033,1.415244
54000,1.412112,1.413569
55000,1.410230,1.412422
56000,1.411986,1.411965
57000,1.405662,1.410201
58000,1.406073,1.409389
59000,1.405244,1.408841
60000,1.407906,1.408764
61000,1.404642,1.408723
62000,1.401310,1.406384
63000,1.404115,1.406655
64000,1.401131,1.404370
65000,1.404155,1.404245
66000,1.399805,1.402698
67000,1.404262,1.402686
68000,1.400790,1.402016
69000,1.396416,1.400624
70000,1.396783,1.400702
71000,1.397070,1.399196
72000,1.395666,1.398872
73000,1.395128,1.397883
74000,1.393643,1.397603
75000,1.393293,1.396301
76000,1.395955,1.396531
77000,1.393949,1.394789
78000,1.389510,1.394287
79000,1.388294,1.394247
80000,1.387585,1.393575
81000,1.388969,1.393058
82000,1.390620,1.391516
83000,1.388357,1.391312
84000,1.384519,1.391381
85000,1.386176,1.390794
86000,1.388225,1.389649
87000,1.384301,1.389973
88000,1.386258,1.388863
89000,1.385677,1.387901
90000,1.381795,1.388583
91000,1.384687,1.387760
92000,1.387348,1.387762
93000,1.380189,1.386581
94000,1.381058,1.387052
95000,1.380481,1.386014
96000,1.381491,1.386825
97000,1.384550,1.386711
98000,1.383889,1.386174
99000,1.384835,1.385409
