step,train_loss,val_loss
0,6.340482,6.356995
1000,2.172815,2.081385
2000,1.860699,1.842411
3000,1.771293,1.769215
4000,1.737835,1.741595
5000,1.723352,1.723368
6000,1.711289,1.708590
7000,1.705537,1.703189
8000,1.712334,1.709138
9000,1.718628,1.715646
10000,1.727052,1.730059
11000,1.721529,1.727862
12000,1.714476,1.715663
13000,1.709418,1.705034
14000,1.702913,1.710769
15000,1.701977,1.701959
16000,1.697393,1.706848
17000,1.694369,1.702847
18000,1.694836,1.692566
19000,1.692304,1.692755
20000,1.692429,1.700000
21000,1.691014,1.688123
22000,1.680647,1.679460
23000,1.668744,1.670172
24000,1.662173,1.660567
25000,1.660103,1.657023
26000,1.650198,1.652740
27000,1.647531,1.649323
28000,1.646604,1.639477
29000,1.640659,1.635927
30000,1.639364,1.640841
31000,1.628447,1.626034
32000,1.626016,1.624599
33000,1.613400,1.615874
34000,1.617773,1.617455
35000,1.614853,1.611866
36000,1.612136,1.619122
37000,1.602328,1.603614
38000,1.603750,1.600303
39000,1.602067,1.606888
40000,1.601699,1.597135
41000,1.593577,1.592437
42000,1.593183,1.598021
43000,1.591891,1.592016
44000,1.587115,1.590527
45000,1.589067,1.591202
46000,1.580039,1.581938
47000,1.579622,1.580946
48000,1.577730,1.581143
49000,1.577890,1.575180
50000,1.577864,1.577042
51000,1.564923,1.571013
52000,1.570070,1.570247
53000,1.577193,1.575517
54000,1.570010,1.571677
55000,1.566212,1.565802
56000,1.563509,1.561022
57000,1.556021,1.560570
58000,1.556259,1.557533
59000,1.564196,1.559426
60000,1.559495,1.560532
61000,1.553739,1.553973
62000,1.554662,1.551843
63000,1.550101,1.548654
64000,1.544989,1.545815
65000,1.541321,1.545652
66000,1.542219,1.543870
67000,1.543098,1.542966
68000,1.539669,1.540940
69000,1.538144,1.538329
70000,1.530709,1.534168
71000,1.529865,1.532706
72000,1.528268,1.530965
73000,1.524955,1.529355
74000,1.523656,1.530403
75000,1.524247,1.528396
76000,1.524554,1.527453
77000,1.528405,1.524985
78000,1.523848,1.523152
79000,1.524834,1.522112
80000,1.519542,1.521609
81000,1.517220,1.521330
82000,1.514543,1.519080
83000,1.513858,1.517955
84000,1.516761,1.515959
85000,1.513443,1.514430
86000,1.510690,1.514356
87000,1.514081,1.514207
88000,1.516771,1.512946
89000,1.507800,1.511992
90000,1.508595,1.512224
91000,1.508280,1.510733
92000,1.506600,1.509982
93000,1.504583,1.508462
94000,1.504984,1.508549
95000,1.507327,1.507249
96000,1.508897,1.507534
97000,1.504417,1.506907
98000,1.507104,1.506043
99000,1.503923,1.505809
