step,train_loss,val_bpb
200,9.514935,2.508029
400,7.729603,2.223179
600,7.088157,2.102954
800,6.773099,2.038326
1000,6.593875,1.993417
1200,6.485188,1.966097
1400,6.396914,1.946454
1600,6.309111,1.926048
1800,6.266461,1.912508
2000,6.214151,1.899088
2200,6.157595,1.886306
2400,6.129511,1.876162
2600,6.098380,1.862851
2800,6.053902,1.852913
3000,6.021836,1.844890
3200,5.998531,1.833821
3400,5.955273,1.828717
3600,5.954022,1.824512
3800,5.925541,1.818104
4000,5.889549,1.810797
4200,5.892052,1.806872
4400,5.882815,1.803238
4600,5.862265,1.797476
4800,5.863257,1.793617
5000,5.836698,1.788757
5200,5.811454,1.785889
5400,5.786136,1.782133
