step,train_loss,val_loss
0,5.549650,5.549424
1000,2.562322,2.488792
2000,2.059216,2.006516
3000,1.752833,1.742235
4000,1.679941,1.676835
5000,1.646313,1.644691
6000,1.620010,1.625746
7000,1.620421,1.611745
8000,1.595643,1.598508
9000,1.586527,1.578716
10000,1.567940,1.561393
11000,1.554474,1.546076
12000,1.538625,1.533898
13000,1.515039,1.514272
14000,1.501238,1.502263
15000,1.489573,1.491546
16000,1.477564,1.480876
17000,1.478369,1.471916
18000,1.464014,1.461970
