step,train_loss,val_bpb
200,9.387956,2.634949
400,7.647404,2.159888
600,6.653209,1.960249
800,6.186523,1.864135
1000,5.888850,1.790857
1200,5.656292,1.731730
1400,5.467908,1.677364
1600,5.318606,1.635409
1800,5.170941,1.598499
2000,5.052123,1.567706
2200,4.960028,1.542367
2400,4.884125,1.521687
2600,4.805127,1.500244
2800,4.737206,1.480455
3000,4.671743,1.457732
3200,4.617609,1.439947
3400,4.555486,1.424566
3600,4.500744,1.411572
3800,4.477036,1.398871
4000,4.436295,1.388486
4200,4.395611,1.378539
4400,4.366961,1.369603
4600,4.351372,1.362256
4800,4.321546,1.355874
5000,4.307152,1.349975
5200,4.294209,1.343808
5400,4.294323,1.336631
5600,4.248715,1.332842
5800,4.222275,1.327975
6000,4.209998,1.322364
6200,4.196829,1.318761
6400,4.178384,1.315434
6600,4.164747,1.310536
6800,4.165111,1.306759
7000,4.136036,1.303012
7200,4.112568,1.300119
7400,4.115276,1.296420
7600,4.098200,1.293459
7800,4.081160,1.291626
8000,4.073769,1.287994
8200,4.070829,1.285060
8400,4.057491,1.282386
8600,4.043193,1.279661
8800,4.033355,1.277160
9000,4.038862,1.275115
9200,4.022501,1.273285
9400,4.007205,1.270936
9600,4.003989,1.268816
9800,4.006695,1.265551
10000,3.986487,1.263337
10200,3.983097,1.262028
10400,3.995917,1.259993
10600,4.000496,1.257579
10800,3.965310,1.257134
11000,3.941239,1.255664
11200,3.946379,1.252959
11400,3.945495,1.251317
11600,3.932351,1.250080
11800,3.929717,1.249283
12000,3.924964,1.247870
12200,3.909091,1.246901
12400,3.900985,1.245357
12600,3.899438,1.243993
12800,3.891880,1.243203
13000,3.888282,1.242003
13200,3.880287,1.241141
13400,3.885342,1.239775
13600,3.877290,1.239050
13800,3.867804,1.238052
14000,3.867303,1.237492
14200,3.872687,1.237172
14400,3.862117,1.236222
14600,3.851085,1.235801
14800,3.853365,1.235047
15000,3.858520,1.234608
15200,3.845691,1.234038
15400,3.853990,1.233739
15600,3.877837,1.233339
15800,3.866354,1.232910
16000,3.844180,1.232885
