step,train_loss,val_bpb
200,9.056172,2.406599
400,7.780987,2.306718
600,7.230860,2.119730
800,6.801268,2.037405
1000,6.602690,1.994060
1200,6.492847,1.965789
1400,6.402573,1.948180
1600,6.299734,1.920666
1800,6.226621,1.893132
2000,6.146417,1.871351
2200,6.064109,1.850843
2400,6.018041,1.835024
2600,5.971949,1.821154
2800,5.914244,1.805903
3000,5.868121,1.794982
3200,5.834229,1.779125
3400,5.781773,1.771208
3600,5.773693,1.769513
3800,5.733999,1.760749
4000,5.687083,1.747429
4200,5.687342,1.741890
4400,5.673665,1.733951
4600,5.643397,1.730135
4800,5.640552,1.722941
5000,5.613297,1.714366
5200,5.577067,1.708514
5400,5.543996,1.705566
5600,5.557048,1.698015
5800,5.528160,1.694186
6000,5.513310,1.684508
6200,5.493834,1.681677
6400,5.474890,1.679845
6600,5.467561,1.675983
6800,5.445709,1.673714
7000,5.447962,1.669524
7200,5.437328,1.664651
7400,5.432922,1.660065
7600,5.405634,1.651032
7800,5.409047,1.650625
8000,5.392777,1.652408
8200,5.382127,1.650736
8400,5.376163,1.644425
8600,5.386129,1.646709
8800,5.368541,1.642819
9000,5.353472,1.641342
9200,5.346021,1.638798
9400,5.351897,1.639145
9600,5.368982,1.636720
9800,5.352398,1.634407
10000,5.311910,1.630689
10200,5.301445,1.633525
10400,5.311661,1.634236
10600,5.301983,1.631569
10800,5.304547,1.626956
11000,5.281265,1.625390
11200,5.280828,1.626680
11400,5.283305,1.623805
11600,5.286404,1.620974
11800,5.286009,1.618375
12000,5.271912,1.617163
12200,5.250374,1.617335
12400,5.260686,1.619174
12600,5.258540,1.616666
12800,5.263724,1.615373
13000,5.277179,1.614188
13200,5.235697,1.610746
13400,5.270775,1.609766
13600,5.237900,1.608996
13800,5.253288,1.610650
14000,5.248169,1.610359
14200,5.246089,1.608551
14400,5.236162,1.610194
14600,5.219221,1.607945
14800,5.208023,1.607275
15000,5.225912,1.605718
15200,5.202278,1.606119
15400,5.230000,1.605275
15600,5.196265,1.600782
15800,5.231728,1.601223
16000,5.204490,1.602692
16200,5.207882,1.601846
16400,5.201794,1.600703
16600,5.199260,1.600482
16800,5.201160,1.598973
17000,5.215231,1.597917
17200,5.183239,1.595940
17400,5.183621,1.598032
17600,5.201979,1.596234
17800,5.199504,1.593339
18000,5.194323,1.595027
18200,5.187633,1.596809
18400,5.202523,1.600041
18600,5.196078,1.594290
18800,5.170396,1.593717
19000,5.159507,1.591923
19200,5.183964,1.592347
19400,5.153023,1.594562
19600,5.167639,1.591437
19800,5.170436,1.592051
20000,5.159675,1.589851
20200,5.157754,1.590882
20400,5.149590,1.589401
20600,5.146813,1.589895
20800,5.130340,1.586489
21000,5.141028,1.586164
21200,5.132296,1.586542
21400,5.140476,1.586051
21600,5.140993,1.583009
21800,5.147025,1.583999
22000,5.141081,1.583579
22200,5.157948,1.580696
22400,5.140589,1.580640
22600,5.146266,1.578645
22800,5.144931,1.578015
23000,5.142287,1.577247
23200,5.134335,1.577159
23400,5.136166,1.577639
23600,5.112016,1.576961
23800,5.141347,1.576650
24000,5.119662,1.574655
24200,5.118496,1.574762
24400,5.116464,1.577432
24600,5.112802,1.573087
24800,5.125282,1.574330
25000,5.115645,1.574141
25200,5.102727,1.571437
25400,5.101529,1.568785
25600,5.097070,1.567407
25800,5.098616,1.568621
26000,5.094392,1.567563
26200,5.101119,1.567812
26400,5.100398,1.566182
26600,5.107412,1.566170
26800,5.083500,1.564703
27000,5.080305,1.563837
27200,5.092527,1.563511
27400,5.089024,1.560749
27600,5.079585,1.561109
27800,5.077756,1.556529
28000,5.066921,1.558277
28200,5.062176,1.557388
28400,5.052617,1.554732
28600,5.055636,1.555385
28800,5.080718,1.553202
29000,5.035629,1.553828
29200,5.051268,1.552781
29400,5.056581,1.552123
29600,5.054271,1.552372
29800,5.055689,1.549285
30000,5.050032,1.550698
30200,5.059079,1.550400
30400,5.036836,1.547676
30600,5.002177,1.548454
30800,5.026163,1.549149
31000,5.041170,1.548355
31200,5.021497,1.545826
31400,5.022984,1.545659
31600,5.022694,1.545207
31800,5.015423,1.546362
32000,5.020330,1.542859
32200,5.015664,1.542133
32400,5.014561,1.540924
32600,5.015329,1.541624
32800,5.001216,1.541435
33000,4.999704,1.539801
33200,4.985150,1.539726
33400,5.004299,1.539041
33600,5.004428,1.539650
33800,4.997780,1.539360
34000,5.007174,1.536406
34200,4.990990,1.536178
34400,4.997694,1.536996
34600,5.002019,1.536266
34800,4.997151,1.535627
35000,5.001594,1.535971
35200,4.998473,1.533565
35400,4.995900,1.532821
35600,5.006131,1.532232
35800,4.983811,1.533176
36000,4.976344,1.533380
36200,4.990759,1.530945
36400,4.963473,1.530209
36600,4.974114,1.530773
36800,4.971763,1.530711
37000,4.972867,1.530277
37200,4.986139,1.529938
37400,4.974320,1.529665
37600,4.963422,1.531323
37800,4.973880,1.527899
38000,4.973817,1.526787
38200,4.970859,1.525611
38400,4.974202,1.525528
38600,4.977031,1.526931
38800,4.937507,1.525123
39000,4.948061,1.525078
39200,4.969825,1.524535
39400,4.973445,1.524708
39600,4.950010,1.524670
39800,4.960927,1.522451
40000,4.964798,1.521573
40200,4.948841,1.521881
40400,4.951523,1.523252
40600,4.949841,1.522668
40800,4.948149,1.521205
41000,4.915661,1.520439
41200,4.949650,1.520270
41400,4.953363,1.519010
41600,4.944615,1.519695
41800,4.939855,1.519174
42000,4.938579,1.520046
42200,4.939108,1.519207
42400,4.950941,1.518557
42600,4.943288,1.517588
42800,4.950178,1.517224
43000,4.920982,1.517035
43200,4.937411,1.516965
43400,4.943686,1.517577
43600,4.914266,1.516663
43800,4.934782,1.516641
44000,4.925384,1.516302
44200,4.951776,1.516801
44400,4.930074,1.515009
44600,4.906219,1.515638
44800,4.929293,1.514649
45000,4.913968,1.514493
45200,4.938054,1.514695
45400,4.933522,1.514623
45600,4.910413,1.514222
45800,4.941030,1.514242
46000,4.931861,1.513744
46200,4.920293,1.513340
46400,4.921502,1.513790
46600,4.904103,1.513380
46800,4.898504,1.512584
47000,4.917140,1.512938
47200,4.922994,1.513086
47400,4.919736,1.512128
47600,4.925281,1.512216
47800,4.905924,1.511509
48000,4.911922,1.511339
