step,train_loss,val_loss,val_loss_hard
0,5.549046,5.549104,5.549039
1000,3.116711,3.039614,3.101000
2000,2.557476,2.524672,2.963870
3000,2.377359,2.363693,2.959956
4000,2.258141,2.250953,2.799463
5000,2.178251,2.169982,2.717796
6000,2.090348,2.085419,2.682130
7000,2.007111,1.996906,2.601014
8000,1.940076,1.927900,2.530277
9000,1.887668,1.880629,2.441900
10000,1.849770,1.846323,2.403928
11000,1.815063,1.814786,2.323242
12000,1.790707,1.787777,2.279488
13000,1.774072,1.768066,2.256252
14000,1.755205,1.751675,2.217842
15000,1.738469,1.735966,2.192188
16000,1.729292,1.723309,2.182069
17000,1.715901,1.711339,2.152037
18000,1.700155,1.701574,2.149259
19000,1.696571,1.692197,2.117472
20000,1.686643,1.685413,2.115528
21000,1.681698,1.676832,2.087240
22000,1.676551,1.667427,2.082012
23000,1.670223,1.665199,2.081624
24000,1.658072,1.659512,2.052771
25000,1.655898,1.652497,2.058555
26000,1.650437,1.646494,2.045123
27000,1.644119,1.642537,2.045430
28000,1.636480,1.639533,2.036171
29000,1.629621,1.633720,2.018384
30000,1.629158,1.630733,2.024705
31000,1.628794,1.626362,2.008617
32000,1.628185,1.622044,1.998005
33000,1.622696,1.618278,2.013193
34000,1.613558,1.614347,1.986627
35000,1.614211,1.611594,1.992704
36000,1.609305,1.610991,2.012278
37000,1.602268,1.607657,1.991723
38000,1.605252,1.603954,1.963173
39000,1.599179,1.599355,1.983001
40000,1.597032,1.600316,1.992183
41000,1.593391,1.594247,1.992992
42000,1.596254,1.591308,1.980236
43000,1.591127,1.588683,1.972920
44000,1.585853,1.586555,1.970307
45000,1.580328,1.582265,1.983458
46000,1.586150,1.581799,1.970531
47000,1.575226,1.577292,1.974848
48000,1.574734,1.575983,1.967287
49000,1.579810,1.572950,1.945333
50000,1.577204,1.570608,1.955799
51000,1.572178,1.568035,1.959331
52000,1.561919,1.566197,1.961852
53000,1.564922,1.563000,1.946521
54000,1.559232,1.561559,1.951253
55000,1.561327,1.562096,1.956981
56000,1.560206,1.559456,1.951059
57000,1.558855,1.558025,1.978372
58000,1.555035,1.554329,1.954192
59000,1.554736,1.554407,1.979978
60000,1.552707,1.550423,1.956499
61000,1.552475,1.550031,1.973534
62000,1.548383,1.547889,1.979785
63000,1.548755,1.545668,1.955808
64000,1.543912,1.545202,1.976349
65000,1.542990,1.542550,1.970925
66000,1.539530,1.541598,1.963342
67000,1.542567,1.539819,1.964545
68000,1.535924,1.537609,1.968123
69000,1.539588,1.535850,1.973694
70000,1.533235,1.534418,1.969288
71000,1.537513,1.533374,1.972411
72000,1.534265,1.531485,1.979894
73000,1.529335,1.529721,1.973052
74000,1.525576,1.529188,1.974542
75000,1.525093,1.527391,1.977032
76000,1.528754,1.526948,1.975288
77000,1.526382,1.525280,1.970019
78000,1.525643,1.523840,1.974460
79000,1.526961,1.522725,1.972611
80000,1.520915,1.521613,1.983880
81000,1.518491,1.520087,1.976895
82000,1.520956,1.520826,1.976534
83000,1.520409,1.519521,1.976642
84000,1.518244,1.518045,1.983102
85000,1.517758,1.516065,1.986240
86000,1.512554,1.516380,1.983654
87000,1.515988,1.516734,1.997710
88000,1.515778,1.514301,1.987520
89000,1.515325,1.513780,1.994531
90000,1.516887,1.512820,1.993597
91000,1.514974,1.513028,1.995504
92000,1.512186,1.511937,1.996025
93000,1.511661,1.511116,1.996598
94000,1.512938,1.511399,2.002272
95000,1.510601,1.511038,2.003805
96000,1.510790,1.509497,2.009741
97000,1.510788,1.511128,2.008240
98000,1.510405,1.509679,2.007023
99000,1.508059,1.508225,2.007034
