step,train_loss,val_bpb
200,7.486065,2.046347
400,6.552981,1.947152
600,6.215550,1.876269
800,6.010085,1.830405
1000,5.868989,1.788726
1200,5.740745,1.759993
1400,5.645516,1.734102
1600,5.563667,1.712825
1800,5.500035,1.696415
2000,5.422791,1.680067
2200,5.398321,1.665521
2400,5.359309,1.653694
2600,5.303913,1.642080
2800,5.275491,1.633289
3000,5.241755,1.621371
3200,5.199784,1.612026
3400,5.167845,1.604049
3600,5.145737,1.595858
3800,5.117064,1.587270
4000,5.097360,1.582126
4200,5.070024,1.575849
4400,5.059122,1.568339
4600,5.032892,1.564128
4800,5.039523,1.558560
5000,4.993892,1.553463
5200,4.982855,1.549228
5400,4.964798,1.545829
5600,4.938410,1.542661
5800,4.934821,1.538050
6000,4.923246,1.533978
6200,4.907375,1.531351
6400,4.905348,1.528141
6600,4.886512,1.525150
6800,4.885890,1.523387
7000,4.890457,1.521223
7200,4.878864,1.520210
7400,4.856520,1.517064
7600,4.849106,1.516486
7800,4.848079,1.515209
8000,4.856905,1.513754
