step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498647,0.498931,0.497790,0.497798,0.498080,0.497841,0.498398,0.498053,0.502012,0.501056,0.497784,0.497822,0.499340,0.499110,0.499068,0.498517,0.501886,0.500679,0.499267,0.499241,0.500361,0.500274,0.499870,0.499183,0.501529,0.500363,0.499091,0.499076,0.500192,0.500137,0.500586,0.499899,0.500356,0.499389,0.499615,0.499621,0.500389,0.500365,0.501334,0.500742,0.499682,0.499161,0.499522,0.499550,0.499967,0.499938,0.501863,0.501519
400,0.495102,0.497162,0.489512,0.489844,0.490024,0.489387,0.493973,0.492364,0.511341,0.507533,0.491332,0.491086,0.495595,0.494152,0.496007,0.493294,0.511256,0.506785,0.494470,0.493983,0.500151,0.498974,0.499157,0.495326,0.509672,0.503866,0.494610,0.494675,0.499549,0.498465,0.502728,0.498250,0.504356,0.500707,0.497749,0.497864,0.503163,0.502812,0.507060,0.502862,0.500471,0.498562,0.498923,0.499020,0.502038,0.501814,0.510815,0.508628
600,0.489635,0.494820,0.475898,0.477271,0.477528,0.475963,0.489568,0.485109,0.526309,0.515856,0.481055,0.479676,0.489990,0.485486,0.491523,0.484406,0.526377,0.513455,0.483406,0.481746,0.496607,0.492927,0.496976,0.486669,0.522891,0.506734,0.485373,0.485128,0.499062,0.495253,0.507571,0.493934,0.510708,0.501353,0.491065,0.491184,0.509535,0.507289,0.517472,0.505006,0.506553,0.500395,0.495067,0.495508,0.510059,0.508697,0.523736,0.515589
800,0.480231,0.489090,0.456664,0.459321,0.463973,0.459128,0.485690,0.475575,0.547287,0.525897,0.468236,0.464484,0.486389,0.473701,0.488671,0.472385,0.548200,0.517426,0.467562,0.463450,0.491275,0.482271,0.496803,0.473943,0.542721,0.508796,0.473867,0.472388,0.499514,0.490677,0.516814,0.488439,0.521610,0.502092,0.481043,0.481260,0.518878,0.513116,0.531688,0.505648,0.516274,0.505043,0.488654,0.489387,0.521729,0.517982,0.540656,0.521682
1000,0.469286,0.479895,0.436338,0.439713,0.461099,0.445052,0.484031,0.464634,0.568656,0.531360,0.458891,0.450448,0.493254,0.463362,0.492765,0.461243,0.570777,0.517926,0.452892,0.444768,0.489241,0.470113,0.503141,0.461145,0.564146,0.508095,0.461156,0.458091,0.500701,0.483528,0.530765,0.481219,0.533409,0.501028,0.469850,0.469899,0.530903,0.518634,0.550762,0.504950,0.524564,0.505791,0.481674,0.482366,0.536470,0.528551,0.559421,0.523317
1200,0.458502,0.469181,0.417937,0.421208,0.470142,0.436324,0.484246,0.454866,0.588970,0.534092,0.454708,0.439449,0.510487,0.459145,0.500315,0.451293,0.591498,0.514247,0.442721,0.427944,0.492433,0.457799,0.514068,0.450330,0.584975,0.504689,0.448844,0.443085,0.503380,0.475462,0.547530,0.473701,0.545937,0.500314,0.459174,0.458592,0.541467,0.521787,0.568942,0.501535,0.534994,0.506858,0.473478,0.474136,0.551551,0.538710,0.575504,0.521176
1400,0.450575,0.460383,0.402371,0.404635,0.487568,0.433266,0.484922,0.444342,0.604295,0.531164,0.454636,0.429810,0.532664,0.457373,0.511759,0.443399,0.611813,0.507064,0.438142,0.413386,0.498746,0.446685,0.527923,0.440426,0.606923,0.499693,0.440402,0.430898,0.508458,0.467926,0.565190,0.466334,0.558223,0.498936,0.450193,0.448530,0.549399,0.522260,0.587336,0.496940,0.548290,0.510537,0.467089,0.467750,0.566053,0.547338,0.590685,0.515996
1600,0.442326,0.450407,0.388945,0.389061,0.508699,0.433209,0.486173,0.432873,0.619607,0.527556,0.457626,0.421913,0.557062,0.456487,0.525604,0.435710,0.629744,0.498536,0.439301,0.401281,0.510929,0.437011,0.545377,0.432005,0.626651,0.496288,0.432821,0.418820,0.513468,0.459848,0.584040,0.458259,0.570228,0.497430,0.441328,0.438716,0.554668,0.519973,0.606479,0.491265,0.558536,0.509366,0.460156,0.460574,0.576571,0.551257,0.603489,0.508233
1800,0.433511,0.439472,0.378412,0.375238,0.531953,0.435540,0.488943,0.422575,0.633974,0.522336,0.463302,0.414848,0.583671,0.458750,0.540184,0.428346,0.650069,0.490737,0.444255,0.390213,0.527975,0.428481,0.564381,0.424818,0.647433,0.489623,0.427090,0.407337,0.520795,0.452207,0.602518,0.451607,0.583152,0.494311,0.434388,0.429791,0.556231,0.513238,0.623351,0.483637,0.570213,0.509890,0.452253,0.452182,0.586126,0.554768,0.617550,0.500914
