step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497909,0.498324,0.497953,0.497974,0.498641,0.498538,0.498377,0.498245,0.500358,0.499919,0.499454,0.499424,0.500148,0.500104,0.498591,0.498462,0.499764,0.499401,0.499283,0.499271,0.500175,0.500135,0.498916,0.498703,0.500744,0.500207,0.499145,0.499118,0.500013,0.499973,0.499026,0.498782,0.499494,0.499314,0.499142,0.499175,0.500213,0.500186,0.499344,0.499080,0.499740,0.499542,0.499243,0.499244,0.500148,0.500134,0.499839,0.499522
400,0.491967,0.494434,0.489907,0.490506,0.490501,0.490284,0.493245,0.492814,0.504005,0.501355,0.494691,0.494406,0.498153,0.497305,0.494143,0.493481,0.499731,0.497094,0.495115,0.495040,0.500654,0.499834,0.496191,0.494953,0.503916,0.500905,0.495701,0.495312,0.499806,0.499213,0.497561,0.495826,0.499864,0.498613,0.495588,0.495549,0.500528,0.499972,0.499825,0.497524,0.500533,0.499369,0.496998,0.496956,0.500760,0.500515,0.502772,0.500250
600,0.482925,0.488538,0.476015,0.477870,0.477337,0.476737,0.486918,0.485460,0.510924,0.502484,0.483866,0.482535,0.489581,0.486718,0.488598,0.486258,0.502061,0.492857,0.484168,0.483193,0.499771,0.496857,0.493334,0.488968,0.511837,0.502301,0.488023,0.486266,0.501081,0.498454,0.497446,0.491453,0.502137,0.497134,0.486643,0.485909,0.499463,0.497294,0.502190,0.494907,0.502310,0.498921,0.490901,0.490582,0.502147,0.501218,0.507561,0.499844
800,0.473364,0.481760,0.456699,0.459821,0.463215,0.460234,0.480400,0.475739,0.519471,0.502917,0.471614,0.466773,0.479202,0.471449,0.483634,0.477054,0.508250,0.488326,0.469403,0.466545,0.500650,0.492677,0.492535,0.481595,0.523246,0.502420,0.476260,0.471381,0.503275,0.495898,0.501379,0.486728,0.507353,0.494522,0.472098,0.469317,0.496796,0.491029,0.508252,0.491227,0.502980,0.496916,0.481989,0.480997,0.506042,0.502930,0.515075,0.498199
1000,0.462699,0.473528,0.436893,0.440766,0.459773,0.447127,0.477072,0.466725,0.529892,0.502897,0.464443,0.451208,0.474632,0.453771,0.482119,0.468840,0.514079,0.481742,0.453783,0.447415,0.503742,0.486564,0.495818,0.475181,0.536586,0.500922,0.466137,0.455307,0.509784,0.494465,0.509393,0.482133,0.515560,0.491965,0.458409,0.452536,0.495028,0.483916,0.517907,0.487396,0.506530,0.494319,0.471086,0.469193,0.510527,0.503390,0.525336,0.495951
1200,0.454763,0.466742,0.419645,0.423189,0.468795,0.438678,0.476109,0.459023,0.541201,0.502538,0.465054,0.439546,0.484346,0.441609,0.484638,0.462243,0.523519,0.476984,0.444650,0.431950,0.509300,0.479713,0.502161,0.469901,0.549795,0.498948,0.459121,0.440477,0.517783,0.493060,0.519486,0.478544,0.527202,0.489751,0.448435,0.437005,0.493486,0.474863,0.529345,0.483501,0.509474,0.491758,0.462036,0.459117,0.511935,0.500185,0.535203,0.492368
