step,train_loss,val_bpb
200,9.354041,2.650229
400,7.987630,2.330529
600,7.542068,2.276700
800,7.334780,2.224990
1000,7.175935,2.177900
1200,7.032334,2.120438
1400,6.855306,2.071482
1600,6.691769,2.035138
1800,6.600148,2.008661
2000,6.530031,1.991172
2200,6.464586,1.973710
2400,6.422856,1.962120
2600,6.393958,1.949625
2800,6.353457,1.940067
3000,6.317642,1.930049
3200,6.294619,1.921749
3400,6.249052,1.914844
3600,6.247821,1.911509
3800,6.220147,1.904405
4000,6.185877,1.895135
4200,6.180779,1.892122
4400,6.169044,1.885904
4600,6.148830,1.882170
4800,6.148567,1.876315
5000,6.120675,1.868633
5200,6.086188,1.863724
5400,6.060139,1.858358
5600,6.073063,1.853017
5800,6.048653,1.849931
6000,6.035142,1.844159
6200,6.016087,1.841328
6400,5.998291,1.836078
6600,5.993896,1.829527
6800,5.973486,1.828713
7000,5.963986,1.824477
7200,5.953043,1.821328
7400,5.943422,1.817824
7600,5.915743,1.810954
7800,5.911090,1.807544
8000,5.890557,1.803768
8200,5.877936,1.799857
8400,5.873931,1.795423
8600,5.874288,1.793952
8800,5.854578,1.791725
9000,5.835071,1.789923
9200,5.825002,1.786873
9400,5.823142,1.784036
9600,5.841132,1.782908
9800,5.825204,1.778219
10000,5.789780,1.776277
10200,5.769633,1.776490
10400,5.778907,1.773739
10600,5.764083,1.772868
10800,5.765463,1.767592
11000,5.749074,1.767320
11200,5.743223,1.765376
11400,5.744976,1.764700
11600,5.749561,1.761096
11800,5.743242,1.759046
12000,5.723045,1.758100
12200,5.706647,1.754966
12400,5.711488,1.755121
12600,5.702230,1.753642
12800,5.716532,1.753414
13000,5.726376,1.749420
13200,5.686165,1.749491
13400,5.720284,1.748799
13600,5.685510,1.747497
13800,5.700890,1.747394
14000,5.699680,1.745722
14200,5.699151,1.745758
14400,5.684783,1.743685
14600,5.674086,1.742934
14800,5.662068,1.744263
15000,5.680241,1.743095
15200,5.656442,1.741978
15400,5.683054,1.742262
15600,5.657008,1.740411
15800,5.688321,1.740641
16000,5.669397,1.741124
