step,train_loss,val_loss,val_loss_hard
0,5.556756,5.557077,5.557077
1000,2.553163,2.500118,2.500118
2000,2.257149,2.229873,2.229873
3000,2.088329,2.074443,2.074443
4000,1.977524,1.965185,1.965185
5000,1.899378,1.902452,1.902452
6000,1.847723,1.841169,1.841169
7000,1.808157,1.803251,1.803251
8000,1.781806,1.782399,1.782399
9000,1.760633,1.760241,1.760241
10000,1.745813,1.745943,1.745943
11000,1.734351,1.728849,1.728849
12000,1.722015,1.717114,1.717114
13000,1.706922,1.702826,1.702826
14000,1.698669,1.694552,1.694552
15000,1.687925,1.686572,1.686572
16000,1.680457,1.676856,1.676856
17000,1.674852,1.672177,1.672177
18000,1.671707,1.669604,1.669604
19000,1.660372,1.661558,1.661558
20000,1.658063,1.656783,1.656783
21000,1.649430,1.649044,1.649044
22000,1.648782,1.645026,1.645026
23000,1.648202,1.641401,1.641401
24000,1.639497,1.636039,1.636039
25000,1.635276,1.632290,1.632290
26000,1.633751,1.629844,1.629844
27000,1.623099,1.626989,1.626989
28000,1.620848,1.623248,1.623248
29000,1.622056,1.617045,1.617045
30000,1.617089,1.614512,1.614512
31000,1.616388,1.612438,1.612438
32000,1.609998,1.609303,1.609303
33000,1.606783,1.607082,1.607082
34000,1.601326,1.602517,1.602517
35000,1.600288,1.600916,1.600916
36000,1.596206,1.599497,1.599497
37000,1.603760,1.595795,1.595795
38000,1.595212,1.592701,1.592701
39000,1.595674,1.593862,1.593862
40000,1.588843,1.591093,1.591093
41000,1.590548,1.588860,1.588860
42000,1.589477,1.588999,1.588999
43000,1.587376,1.586601,1.586601
44000,1.584629,1.583918,1.583918
45000,1.586569,1.582175,1.582175
46000,1.580131,1.581058,1.581058
47000,1.584450,1.581456,1.581456
48000,1.581469,1.581377,1.581377
49000,1.586160,1.580432,1.580432
