step,train_loss,val_loss,val_loss_hard
0,5.549602,5.549640,5.549640
1000,2.977553,2.901077,2.901077
2000,2.533375,2.515773,2.515773
3000,2.375760,2.368257,2.368257
4000,2.263961,2.257735,2.257735
5000,2.174127,2.168335,2.168335
6000,2.095866,2.087356,2.087356
7000,2.038906,2.033190,2.033190
8000,2.002900,1.990293,1.990293
9000,1.966080,1.961463,1.961463
10000,1.938259,1.935997,1.935997
11000,1.915564,1.913766,1.913766
12000,1.904071,1.896267,1.896267
13000,1.885711,1.881432,1.881432
14000,1.871673,1.867961,1.867961
15000,1.855423,1.860223,1.860223
16000,1.845147,1.846942,1.846942
17000,1.839818,1.835553,1.835553
18000,1.836177,1.827645,1.827645
19000,1.822822,1.821397,1.821397
20000,1.815978,1.813369,1.813369
21000,1.811567,1.808288,1.808288
22000,1.801797,1.804436,1.804436
23000,1.797117,1.797499,1.797499
24000,1.795688,1.789068,1.789068
25000,1.794037,1.787862,1.787862
26000,1.783622,1.784564,1.784564
27000,1.780656,1.776739,1.776739
28000,1.769746,1.773357,1.773357
29000,1.771446,1.768539,1.768539
30000,1.767671,1.764401,1.764401
31000,1.762581,1.763242,1.763242
32000,1.759059,1.759002,1.759002
33000,1.761148,1.756565,1.756565
34000,1.754576,1.752846,1.752846
35000,1.754773,1.751266,1.751266
36000,1.745890,1.748464,1.748464
37000,1.747097,1.746933,1.746933
38000,1.747413,1.744126,1.744126
39000,1.748108,1.742770,1.742770
40000,1.741271,1.742057,1.742057
41000,1.742648,1.736645,1.736645
42000,1.741230,1.735290,1.735290
43000,1.736171,1.735177,1.735177
44000,1.738174,1.737089,1.737089
45000,1.740423,1.733828,1.733828
46000,1.730385,1.731905,1.731905
47000,1.732347,1.731848,1.731848
48000,1.733348,1.732211,1.732211
49000,1.729727,1.728935,1.728935
