step,train_loss,val_bpb
200,7.966948,2.049483
400,6.348332,1.831638
600,5.762670,1.729545
800,5.471689,1.662533
1000,5.273735,1.614125
1200,5.130366,1.580383
1400,5.026212,1.552441
1600,4.955181,1.528491
1800,4.872613,1.508221
2000,4.806840,1.491318
2200,4.757860,1.477797
2400,4.717844,1.465690
2600,4.671961,1.455777
2800,4.642770,1.448051
3000,4.622054,1.439731
3200,4.610393,1.435126
3400,4.589535,1.431298
3500,4.575597,1.429760
