step,train_loss,val_bpb
200,8.665608,2.382700
400,7.828053,2.365139
600,7.712656,2.363631
800,7.685926,2.357685
1000,7.658105,2.341246
1200,7.496177,2.248663
1400,7.165238,2.146864
1600,6.893088,2.085482
1800,6.752149,2.049962
2000,6.652385,2.023021
2200,6.576370,2.005805
2400,6.534145,1.994604
2600,6.502565,1.982409
2800,6.458517,1.970640
3000,6.422338,1.962240
3200,6.397052,1.953880
3400,6.356677,1.949837
3600,6.359923,1.944643
3800,6.333563,1.938862
4000,6.303630,1.932719
4200,6.304736,1.929544
4400,6.294876,1.925031
4600,6.277350,1.922144
4800,6.282988,1.917466
5000,6.261464,1.913595
5200,6.231765,1.910564
5400,6.212559,1.910521
5600,6.228739,1.906725
5800,6.211968,1.904967
6000,6.204013,1.901825
6200,6.193911,1.899537
6400,6.182313,1.897277
6600,6.188063,1.894963
6800,6.179619,1.893639
7000,6.176452,1.893091
7200,6.172638,1.891667
7400,6.176941,1.889860
7600,6.158913,1.889438
7800,6.161317,1.888194
8000,6.153504,1.888527
