step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498217,0.498272,0.496838,0.496827,0.496708,0.496706,0.497517,0.497466,0.497177,0.497019,0.497323,0.497353,0.497762,0.497757,0.501323,0.500654,0.498226,0.498249,0.498395,0.498375,0.498211,0.498201,0.502907,0.502729,0.498986,0.498886,0.498879,0.498792,0.498627,0.498629,0.502934,0.502749,0.498767,0.498765,0.498756,0.498767,0.498507,0.498512,0.502990,0.502815,0.498970,0.498939,0.498863,0.498856,0.498572,0.498579,0.502982,0.502790
400,0.490348,0.490545,0.486401,0.486389,0.485769,0.485749,0.488755,0.488458,0.493499,0.487405,0.486813,0.486971,0.489044,0.489063,0.495134,0.493145,0.495424,0.492162,0.493366,0.493288,0.494298,0.494342,0.509174,0.507277,0.495537,0.495471,0.495789,0.495689,0.495355,0.495413,0.513002,0.512160,0.494932,0.493441,0.496126,0.494075,0.493525,0.493563,0.513388,0.512889,0.497145,0.493062,0.497087,0.493123,0.491936,0.491943,0.513385,0.512914
600,0.474719,0.474948,0.469980,0.469969,0.467756,0.467725,0.476747,0.475874,0.501301,0.474433,0.469940,0.470042,0.471185,0.471252,0.486835,0.482043,0.502330,0.482073,0.480721,0.480195,0.479341,0.479561,0.513784,0.506181,0.488872,0.489061,0.490212,0.489898,0.489374,0.489411,0.528364,0.526247,0.483390,0.480024,0.484813,0.480547,0.479974,0.479936,0.530918,0.527945,0.492125,0.480132,0.491189,0.480295,0.478904,0.478901,0.531002,0.527899
800,0.452886,0.453063,0.447993,0.448002,0.443815,0.443758,0.462817,0.460655,0.518478,0.460244,0.448361,0.447978,0.446890,0.446886,0.476960,0.467945,0.519026,0.473564,0.462382,0.461360,0.457347,0.457714,0.517239,0.502778,0.481539,0.480828,0.482028,0.481243,0.480506,0.481034,0.544492,0.539339,0.467885,0.464003,0.469068,0.464145,0.463334,0.462943,0.555208,0.543641,0.485881,0.464814,0.484520,0.465011,0.463503,0.463281,0.555206,0.541756
1000,0.429467,0.429576,0.424531,0.424583,0.417970,0.417868,0.447921,0.443856,0.541597,0.448709,0.425268,0.424113,0.421172,0.420868,0.467787,0.452388,0.540308,0.469276,0.442642,0.440877,0.432335,0.432792,0.520442,0.498113,0.478094,0.475471,0.475880,0.474330,0.464569,0.465973,0.551098,0.544071,0.463354,0.455380,0.466124,0.455157,0.449184,0.447716,0.582851,0.558577,0.483421,0.450936,0.481602,0.450269,0.448739,0.448513,0.582865,0.560930
1200,0.407718,0.407749,0.402132,0.402197,0.393903,0.393739,0.435156,0.428654,0.564444,0.440779,0.406147,0.403392,0.397805,0.396991,0.460606,0.438216,0.561775,0.465024,0.425549,0.421935,0.408710,0.409095,0.522594,0.492788,0.476740,0.471448,0.469176,0.467008,0.445363,0.446844,0.557586,0.547674,0.464814,0.450505,0.471000,0.453606,0.434630,0.432078,0.612303,0.575689,0.484735,0.437510,0.483395,0.434765,0.433738,0.432770,0.607296,0.576094
1400,0.387557,0.387476,0.381791,0.381898,0.371531,0.371284,0.423854,0.414174,0.591154,0.436462,0.392278,0.385025,0.376433,0.374909,0.457099,0.425538,0.585190,0.460795,0.410557,0.403977,0.386594,0.386756,0.524388,0.487151,0.475754,0.467433,0.463199,0.460613,0.426701,0.427972,0.561906,0.548671,0.468042,0.450235,0.477014,0.455998,0.423267,0.417099,0.641786,0.594375,0.485939,0.426347,0.486751,0.421195,0.420739,0.418303,0.622968,0.580915
1600,0.368676,0.368487,0.362569,0.362714,0.350715,0.350341,0.413695,0.399993,0.618211,0.432704,0.387786,0.370288,0.357082,0.354433,0.455808,0.413122,0.609529,0.456661,0.398646,0.387419,0.366081,0.365903,0.526805,0.480930,0.475862,0.464177,0.457374,0.454426,0.410176,0.409555,0.565980,0.548696,0.474238,0.452955,0.483926,0.459749,0.413928,0.402054,0.672594,0.615833,0.491029,0.416886,0.492398,0.408471,0.409734,0.404759,0.636939,0.585035
1800,0.351462,0.351170,0.345349,0.345528,0.331543,0.330957,0.405907,0.386900,0.644446,0.428665,0.392182,0.359617,0.341470,0.336279,0.457222,0.401854,0.633187,0.453432,0.390417,0.372377,0.347863,0.346841,0.529067,0.474160,0.476946,0.460772,0.451005,0.447872,0.396549,0.393162,0.569359,0.547476,0.479482,0.456547,0.489789,0.463886,0.409731,0.389892,0.696613,0.628875,0.495623,0.407258,0.496874,0.399354,0.400589,0.391195,0.647661,0.588209
