step,train_loss,val_loss,val_loss_hard
0,5.549294,5.549123,5.549123
1000,3.087392,3.027218,3.027218
2000,2.580291,2.555170,2.555170
3000,2.401533,2.381967,2.381967
4000,2.276520,2.265967,2.265967
5000,2.159698,2.149684,2.149684
6000,2.055195,2.047193,2.047193
7000,1.971346,1.962739,1.962739
8000,1.912636,1.908641,1.908641
9000,1.870676,1.858787,1.858787
10000,1.830430,1.830762,1.830762
11000,1.818544,1.807903,1.807903
12000,1.790359,1.790133,1.790133
13000,1.774528,1.773664,1.773664
14000,1.760634,1.760079,1.760079
15000,1.746543,1.747686,1.747686
16000,1.735275,1.740096,1.740096
17000,1.731800,1.732372,1.732372
18000,1.718775,1.722360,1.722360
19000,1.714572,1.712585,1.712585
20000,1.702355,1.706844,1.706844
21000,1.700830,1.700365,1.700365
22000,1.700738,1.694475,1.694475
23000,1.690502,1.688181,1.688181
24000,1.683711,1.684562,1.684562
25000,1.675020,1.676954,1.676954
26000,1.673831,1.673103,1.673103
27000,1.667047,1.667550,1.667550
28000,1.662359,1.664198,1.664198
29000,1.666597,1.662370,1.662370
30000,1.661824,1.659623,1.659623
31000,1.651248,1.653060,1.653060
32000,1.650501,1.651046,1.651046
33000,1.647068,1.647250,1.647250
34000,1.646969,1.644067,1.644067
35000,1.639211,1.640895,1.640895
36000,1.642351,1.637985,1.637985
37000,1.628336,1.635093,1.635093
38000,1.631635,1.630734,1.630734
39000,1.630947,1.629997,1.629997
40000,1.625471,1.623614,1.623614
41000,1.624194,1.621914,1.621914
42000,1.622278,1.623213,1.623213
43000,1.619506,1.616992,1.616992
44000,1.613148,1.617017,1.617017
45000,1.615688,1.611247,1.611247
46000,1.608865,1.606723,1.606723
47000,1.607581,1.607325,1.607325
48000,1.601230,1.606370,1.606370
49000,1.600791,1.601085,1.601085
50000,1.597352,1.600503,1.600503
51000,1.595971,1.595858,1.595858
52000,1.592835,1.595947,1.595947
53000,1.590235,1.593023,1.593023
54000,1.592689,1.590139,1.590139
55000,1.588267,1.588734,1.588734
56000,1.584420,1.586119,1.586119
57000,1.584065,1.585339,1.585339
58000,1.584515,1.583668,1.583668
59000,1.581462,1.580187,1.580187
60000,1.578554,1.579325,1.579325
61000,1.572122,1.578482,1.578482
62000,1.576194,1.576575,1.576575
63000,1.570999,1.574952,1.574952
64000,1.573747,1.574071,1.574071
65000,1.569901,1.570363,1.570363
66000,1.571807,1.568614,1.568614
67000,1.569851,1.565861,1.565861
68000,1.569716,1.564959,1.564959
69000,1.567828,1.562484,1.562484
70000,1.562857,1.561401,1.561401
71000,1.564299,1.561488,1.561488
72000,1.554601,1.559697,1.559697
73000,1.560472,1.557410,1.557410
74000,1.557484,1.557581,1.557581
75000,1.556049,1.553982,1.553982
76000,1.552669,1.553925,1.553925
77000,1.551194,1.552452,1.552452
78000,1.551385,1.552119,1.552119
79000,1.554754,1.550162,1.550162
80000,1.545567,1.550979,1.550979
81000,1.547624,1.548288,1.548288
82000,1.547751,1.545705,1.545705
83000,1.551085,1.546804,1.546804
84000,1.547437,1.545570,1.545570
85000,1.540403,1.544284,1.544284
86000,1.542694,1.542901,1.542901
87000,1.536139,1.544482,1.544482
88000,1.541091,1.543676,1.543676
89000,1.540059,1.540032,1.540032
90000,1.539364,1.540160,1.540160
91000,1.539374,1.540269,1.540269
92000,1.537570,1.537828,1.537828
93000,1.538300,1.536983,1.536983
94000,1.538199,1.537794,1.537794
95000,1.535482,1.537426,1.537426
96000,1.540043,1.536529,1.536529
97000,1.536387,1.537269,1.537269
98000,1.538846,1.535875,1.535875
99000,1.534824,1.536100,1.536100
