step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498064,0.498503,0.498610,0.498620,0.499064,0.498979,0.498275,0.498285,0.500521,0.500062,0.498839,0.498786,0.500018,0.499957,0.498398,0.498396,0.500322,0.499751,0.499018,0.498975,0.500026,0.499967,0.498495,0.498471,0.500174,0.499825,0.499342,0.499343,0.500071,0.500033,0.498588,0.498555,0.499896,0.499340,0.499176,0.499160,0.500006,0.499966,0.498678,0.498625,0.499601,0.499177,0.499229,0.499249,0.499749,0.499724,0.498832,0.498731
400,0.491392,0.493935,0.490263,0.490761,0.491643,0.491503,0.492768,0.493126,0.503773,0.501525,0.492421,0.492024,0.496749,0.495953,0.493285,0.493642,0.501917,0.499134,0.495549,0.495030,0.500704,0.499871,0.494411,0.494585,0.502957,0.500659,0.495510,0.495141,0.499416,0.498812,0.494811,0.494874,0.501396,0.498619,0.495500,0.495380,0.499248,0.498619,0.495575,0.495460,0.501014,0.499013,0.496367,0.496397,0.499759,0.499491,0.496394,0.496007
600,0.480882,0.486876,0.476158,0.477965,0.479629,0.478735,0.486115,0.486884,0.510484,0.502687,0.480476,0.478952,0.485763,0.483274,0.485128,0.486012,0.505443,0.496543,0.486960,0.485046,0.501905,0.498778,0.487403,0.487716,0.508593,0.500733,0.485538,0.484002,0.496219,0.493830,0.488083,0.487964,0.504694,0.497130,0.488613,0.487808,0.498721,0.496216,0.490488,0.489698,0.503152,0.498456,0.488516,0.488451,0.498725,0.497363,0.492022,0.490508
800,0.466440,0.476131,0.456599,0.459714,0.467434,0.463346,0.478129,0.478727,0.520304,0.503949,0.466635,0.461679,0.472547,0.465724,0.475569,0.476369,0.512208,0.492506,0.474770,0.470059,0.504305,0.495776,0.479405,0.478679,0.517726,0.499675,0.472631,0.468018,0.492972,0.486112,0.480479,0.478862,0.510845,0.494535,0.476809,0.474466,0.498482,0.491691,0.485444,0.482051,0.503889,0.495355,0.477226,0.476385,0.497319,0.494004,0.488469,0.483679
1000,0.451611,0.464289,0.436669,0.440539,0.466493,0.451886,0.470415,0.469831,0.531209,0.503338,0.459020,0.445965,0.468009,0.449173,0.467564,0.467051,0.522243,0.488803,0.462979,0.452658,0.511307,0.492782,0.473827,0.470009,0.527218,0.495816,0.460740,0.449725,0.490352,0.475393,0.475416,0.469892,0.520574,0.491940,0.463418,0.458050,0.499027,0.485894,0.481897,0.473756,0.507356,0.493293,0.465015,0.463070,0.496183,0.489669,0.486417,0.475802
1200,0.438440,0.452472,0.419803,0.423672,0.477108,0.445331,0.464821,0.461594,0.542573,0.502928,0.460137,0.434625,0.476951,0.436595,0.461937,0.458637,0.532598,0.485374,0.456044,0.437989,0.522211,0.491177,0.471457,0.462416,0.538025,0.493570,0.456496,0.434682,0.491919,0.465657,0.472989,0.461744,0.530544,0.488903,0.453748,0.443453,0.499093,0.477664,0.481104,0.466535,0.510048,0.490595,0.454673,0.450769,0.493501,0.483026,0.486121,0.467891
1400,0.426955,0.441281,0.405310,0.408139,0.494064,0.443297,0.459290,0.452190,0.551579,0.501106,0.468261,0.426452,0.495801,0.428684,0.458537,0.450876,0.545284,0.482361,0.455270,0.425218,0.535471,0.487667,0.472075,0.455862,0.550481,0.491075,0.457417,0.420571,0.496453,0.454938,0.473872,0.455218,0.541911,0.486421,0.448040,0.431008,0.500843,0.470787,0.482601,0.460208,0.514286,0.488308,0.444845,0.438946,0.491319,0.476256,0.487738,0.460315
1600,0.418400,0.432384,0.393313,0.393760,0.514259,0.442367,0.454488,0.442339,0.561954,0.499890,0.480004,0.420629,0.518456,0.425231,0.457585,0.444074,0.556324,0.478609,0.458448,0.414666,0.551715,0.485763,0.475173,0.450131,0.565017,0.488586,0.462534,0.408527,0.505111,0.445853,0.476615,0.449094,0.553551,0.483634,0.444272,0.417874,0.502037,0.461457,0.485595,0.453601,0.518875,0.485619,0.437205,0.428728,0.487050,0.466770,0.491141,0.452819
1800,0.410304,0.423675,0.383925,0.380009,0.536315,0.443728,0.451665,0.433545,0.570936,0.497603,0.493640,0.416572,0.542456,0.425093,0.458427,0.438232,0.567855,0.475075,0.466135,0.405624,0.568740,0.483767,0.479543,0.445178,0.579707,0.486557,0.473063,0.400008,0.516249,0.438670,0.480928,0.444122,0.568039,0.482194,0.442916,0.406509,0.504378,0.451198,0.490132,0.447890,0.522798,0.481735,0.431046,0.419067,0.481713,0.455997,0.494790,0.445690
