step,train_loss,val_bpb
200,8.557534,2.263947
400,6.957986,1.989224
600,6.333474,1.885189
800,6.034220,1.828433
1000,5.857647,1.778375
1200,5.711802,1.745238
1400,5.607023,1.716759
1600,5.517580,1.693124
1800,5.451200,1.679331
2000,5.373124,1.657872
2200,5.346930,1.644272
2400,5.306010,1.632103
2600,5.245538,1.619905
2800,5.217841,1.611185
3000,5.183756,1.598990
3200,5.142760,1.586371
3400,5.109159,1.579270
3600,5.085432,1.571618
3800,5.054014,1.561308
4000,5.034200,1.556108
4200,5.004585,1.547921
4400,4.990506,1.542338
4600,4.964250,1.535896
4800,4.970445,1.530376
5000,4.921341,1.522873
5200,4.906647,1.518984
5400,4.887666,1.514604
5600,4.857958,1.510507
5800,4.854418,1.505103
6000,4.840436,1.501175
6200,4.823070,1.498415
6400,4.819705,1.494955
6600,4.798941,1.491800
6800,4.797776,1.489590
7000,4.800169,1.487427
7200,4.785895,1.484929
7400,4.763853,1.484280
7600,4.752885,1.482875
7800,4.753285,1.481242
8000,4.760471,1.478748
