step,train_loss,val_loss
0,5.584338,5.579941
1000,2.144365,2.038058
2000,1.745193,1.727889
3000,1.669374,1.658326
4000,1.628160,1.620381
5000,1.608533,1.599980
6000,1.575429,1.580608
7000,1.562391,1.569820
8000,1.570458,1.559945
9000,1.542818,1.549573
10000,1.527646,1.537276
11000,1.522725,1.528349
12000,1.514236,1.519622
13000,1.506187,1.509170
14000,1.495105,1.501580
15000,1.490434,1.493833
16000,1.485356,1.487194
17000,1.492912,1.481245
18000,1.477613,1.474488
19000,1.478807,1.468837
20000,1.480397,1.463620
21000,1.439928,1.460227
22000,1.467914,1.454567
23000,1.440616,1.451798
24000,1.454522,1.448597
