step,train_loss,val_bpb
200,7.940926,2.046110
400,6.346865,1.822963
600,5.743100,1.714488
800,5.436241,1.643566
1000,5.236717,1.596914
1200,5.092561,1.562150
1400,4.985542,1.533346
1600,4.916048,1.510429
1800,4.833206,1.490887
2000,4.767422,1.473742
2200,4.715398,1.460675
2400,4.676663,1.448561
2600,4.624744,1.437157
2800,4.595465,1.427268
3000,4.571178,1.418600
3200,4.551689,1.411917
3400,4.521861,1.406240
3600,4.500971,1.402311
3800,4.502451,1.397588
4000,4.488836,1.395039
