step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
3200,0.395712,0.358819,0.459738,0.460019,0.590679,0.332138,0.587928,0.429380,0.569959,0.379706,0.671087,0.455099,0.672573,0.445775,0.660292,0.447941,0.648802,0.421227,0.784397,0.456706,0.651712,0.380494,0.573856,0.330672,0.708560,0.425939,0.635628,0.392066,0.624150,0.362560,0.598172,0.466823,0.592908,0.432211,0.614631,0.429927
3400,0.401688,0.356115,0.460759,0.458375,0.624235,0.333710,0.597955,0.425206,0.597606,0.375640,0.704854,0.454976,0.690356,0.442755,0.692761,0.447421,0.685058,0.425608,0.819386,0.453502,0.687408,0.377358,0.604926,0.327337,0.733168,0.420545,0.669058,0.388440,0.658247,0.358640,0.613538,0.463019,0.615789,0.429038,0.641310,0.421611
3600,0.408232,0.353259,0.461645,0.456234,0.659550,0.334803,0.608593,0.421688,0.625825,0.372526,0.740081,0.454046,0.706474,0.439029,0.723667,0.443633,0.722665,0.427591,0.855041,0.449385,0.724709,0.373303,0.637312,0.324792,0.758565,0.415379,0.702880,0.383564,0.694073,0.354668,0.629215,0.459171,0.637306,0.425352,0.668089,0.413730
3800,0.414022,0.350295,0.463111,0.454509,0.696281,0.335192,0.620326,0.418360,0.653735,0.368279,0.776745,0.453345,0.722007,0.435340,0.755376,0.439850,0.761296,0.428491,0.888659,0.445028,0.763218,0.367783,0.671845,0.322521,0.783070,0.409809,0.738165,0.379402,0.731811,0.351531,0.645732,0.455635,0.660107,0.422253,0.697536,0.406776
4000,0.421295,0.348781,0.464291,0.452395,0.734564,0.335362,0.630819,0.415083,0.682106,0.363674,0.814654,0.449237,0.739424,0.432779,0.787846,0.434762,0.802043,0.428026,0.921883,0.440886,0.802605,0.362270,0.707399,0.320860,0.807581,0.405456,0.773015,0.374223,0.770674,0.348334,0.659867,0.451100,0.682480,0.418578,0.728645,0.399038
4200,0.426024,0.345726,0.465620,0.450368,0.774147,0.335372,0.642938,0.413078,0.711391,0.358503,0.852637,0.445118,0.753757,0.429439,0.819092,0.429696,0.843486,0.428064,0.953778,0.436838,0.842686,0.356056,0.743760,0.318135,0.832815,0.400737,0.808151,0.367795,0.811350,0.342800,0.676072,0.446573,0.707293,0.414998,0.761650,0.391996
4400,0.432983,0.344281,0.467453,0.448032,0.815357,0.334546,0.651623,0.409478,0.741403,0.352978,0.892362,0.439964,0.768259,0.425752,0.849896,0.425270,0.887137,0.428778,0.984845,0.432401,0.883278,0.349202,0.782240,0.316050,0.856505,0.396143,0.845099,0.360487,0.853731,0.338435,0.692928,0.442589,0.730589,0.411036,0.794595,0.385171
4600,0.439194,0.342483,0.468909,0.445798,0.857956,0.333553,0.664169,0.407482,0.772058,0.347199,0.935320,0.435927,0.780873,0.421758,0.879536,0.419170,0.932013,0.426419,1.016846,0.427399,0.925037,0.341319,0.821998,0.313012,0.878989,0.390756,0.882798,0.353737,0.897303,0.333964,0.710322,0.437533,0.754327,0.407468,0.830523,0.378717
4800,0.445826,0.340602,0.470621,0.443754,0.901484,0.332742,0.674183,0.404061,0.802953,0.342655,0.977205,0.430689,0.796460,0.418204,0.908483,0.412684,0.978038,0.423655,1.047380,0.422586,0.967610,0.334862,0.862416,0.311166,0.901990,0.385342,0.921328,0.346692,0.941809,0.328848,0.726991,0.433778,0.776884,0.403141,0.866462,0.371838
5000,0.451354,0.339038,0.472420,0.441460,0.946099,0.330402,0.683702,0.401328,0.834334,0.336444,1.022479,0.424199,0.810206,0.415051,0.936535,0.405812,1.025631,0.419493,1.078846,0.417195,1.009335,0.327645,0.903104,0.308440,0.927379,0.380499,0.959513,0.340565,0.988405,0.325391,0.743759,0.429315,0.800124,0.399318,0.903980,0.365952
5200,0.457388,0.337517,0.474102,0.439248,0.993313,0.329467,0.694538,0.398751,0.866144,0.330890,1.066617,0.419149,0.822129,0.411152,0.965548,0.398631,1.074095,0.415541,1.110202,0.412371,1.050922,0.320955,0.944999,0.305838,0.950864,0.376029,0.998573,0.333523,1.036188,0.320322,0.758850,0.424796,0.821724,0.395335,0.941482,0.360052
5400,0.463082,0.335540,0.475768,0.437011,1.041059,0.327874,0.705838,0.396910,0.897962,0.326031,1.112825,0.414875,0.836143,0.408077,0.995454,0.391864,1.124906,0.411466,1.137733,0.407971,1.092758,0.314314,0.987486,0.302892,0.974442,0.371334,1.037197,0.327814,1.085525,0.316139,0.774667,0.421203,0.843252,0.391019,0.979868,0.354151
5600,0.468835,0.334081,0.477688,0.434916,1.089182,0.325079,0.716636,0.395066,0.927914,0.320223,1.158026,0.408946,0.849436,0.405220,1.023599,0.384810,1.174735,0.406872,1.166039,0.403920,1.136030,0.307076,1.030626,0.299673,0.998271,0.367426,1.077987,0.321909,1.135019,0.312871,0.791014,0.417675,0.864507,0.387069,1.019379,0.348908
5800,0.474222,0.332314,0.479152,0.432483,1.137818,0.321337,0.725215,0.391802,0.956815,0.315611,1.205143,0.402795,0.862174,0.402267,1.052840,0.378525,1.226658,0.403053,1.190909,0.399451,1.178513,0.300288,1.074129,0.296660,1.022416,0.363232,1.114787,0.315313,1.185746,0.308408,0.807492,0.414065,0.887124,0.383297,1.060276,0.343734
6000,0.479283,0.331113,0.480769,0.429891,1.187083,0.317710,0.735284,0.389389,0.984990,0.310799,1.251156,0.397417,0.873679,0.398945,1.077789,0.372557,1.278302,0.399005,1.216669,0.395543,1.221682,0.294146,1.118137,0.294073,1.043617,0.358677,1.153067,0.309130,1.235640,0.303797,0.823124,0.409920,0.906171,0.379479,1.102025,0.338844
6200,0.485082,0.330249,0.482381,0.427456,1.235887,0.314568,0.744938,0.386954,1.010939,0.305570,1.298075,0.390188,0.885540,0.395584,1.106811,0.367894,1.330933,0.394682,1.241369,0.391419,1.266517,0.287993,1.163675,0.291006,1.066264,0.355139,1.191298,0.303348,1.288243,0.299759,0.839488,0.405706,0.926840,0.375438,1.144212,0.334500
6400,0.489130,0.329045,0.484272,0.425192,1.285504,0.311559,0.753167,0.384749,1.039552,0.301200,1.345599,0.384135,0.899085,0.393030,1.130755,0.361289,1.384988,0.387981,1.266108,0.387340,1.310653,0.282089,1.209643,0.288457,1.089426,0.350825,1.229862,0.298392,1.341955,0.295195,0.854715,0.401883,0.948720,0.371451,1.188017,0.329924
6600,0.493686,0.327938,0.486063,0.423022,1.335018,0.308271,0.762496,0.382610,1.066419,0.297325,1.392710,0.378616,0.910035,0.389959,1.155710,0.355174,1.438715,0.382240,1.289031,0.383717,1.353104,0.276668,1.255022,0.285418,1.111318,0.346208,1.269108,0.292572,1.395399,0.290422,0.870935,0.397862,0.968282,0.367488,1.230810,0.325285
6800,0.497943,0.326789,0.487848,0.420527,1.384923,0.304183,0.771210,0.380985,1.092290,0.292558,1.440060,0.371569,0.919939,0.387311,1.181240,0.349471,1.494149,0.377418,1.311602,0.380165,1.396126,0.271295,1.299968,0.282593,1.132198,0.342752,1.306702,0.287180,1.450208,0.286447,0.887720,0.394153,0.988454,0.363596,1.275982,0.320999
7000,0.502092,0.325737,0.489766,0.418752,1.436574,0.302414,0.778994,0.378931,1.119445,0.288231,1.488618,0.365165,0.931069,0.384258,1.204491,0.343775,1.547740,0.372177,1.334037,0.376213,1.433757,0.265405,1.345373,0.279459,1.153239,0.338895,1.342547,0.281947,1.504866,0.280960,0.902508,0.390617,1.006814,0.359491,1.318545,0.316411
7200,0.505505,0.324310,0.491321,0.416771,1.486302,0.300324,0.787848,0.376763,1.144789,0.283754,1.534297,0.358109,0.940806,0.381032,1.225243,0.338129,1.601407,0.366219,1.356455,0.372641,1.476647,0.260620,1.390596,0.276781,1.175399,0.335360,1.379776,0.277300,1.561203,0.276588,0.917202,0.387111,1.025791,0.355175,1.362283,0.311085
7400,0.508361,0.322853,0.492678,0.414638,1.536386,0.297533,0.794638,0.374197,1.169474,0.279658,1.580329,0.351960,0.951214,0.378622,1.248760,0.333300,1.654451,0.361829,1.378606,0.369255,1.515129,0.255597,1.435786,0.273725,1.197993,0.331795,1.415866,0.272177,1.616341,0.272170,0.932993,0.383986,1.043537,0.351238,1.405827,0.306416
7600,0.510777,0.321241,0.494118,0.412656,1.585992,0.294682,0.803153,0.372377,1.196104,0.275833,1.627205,0.346204,0.962574,0.375910,1.270990,0.327880,1.707245,0.356626,1.397327,0.366052,1.556533,0.251092,1.479441,0.270853,1.217047,0.328398,1.453465,0.267528,1.673305,0.267462,0.947010,0.380524,1.062028,0.347421,1.449804,0.302012
7800,0.513242,0.319593,0.495424,0.410795,1.635259,0.292295,0.811223,0.370691,1.220328,0.271754,1.671619,0.339777,0.971882,0.373198,1.292017,0.322965,1.760800,0.351409,1.415001,0.363338,1.594873,0.247070,1.522729,0.268920,1.236989,0.325462,1.490181,0.263038,1.728796,0.262996,0.960867,0.377142,1.078711,0.343696,1.491647,0.297534
8000,0.516454,0.318645,0.496566,0.408649,1.681388,0.289764,0.817325,0.368579,1.243495,0.268661,1.718382,0.334102,0.981564,0.370706,1.311944,0.318369,1.813426,0.346156,1.433416,0.360590,1.629733,0.243126,1.563842,0.265939,1.256396,0.322308,1.525488,0.259098,1.784440,0.258641,0.973490,0.373543,1.096104,0.339885,1.534514,0.293079
8200,0.518787,0.317272,0.497661,0.406678,1.726821,0.287277,0.824760,0.366549,1.266606,0.265156,1.761619,0.328353,0.990060,0.367922,1.331248,0.313640,1.863974,0.340767,1.452515,0.357779,1.666924,0.239221,1.607227,0.263515,1.274720,0.319587,1.557206,0.254674,1.839236,0.254615,0.986805,0.370570,1.113329,0.336291,1.577758,0.289122
8400,0.520824,0.316018,0.498507,0.404614,1.772151,0.284607,0.830958,0.364964,1.288553,0.261715,1.805407,0.322613,0.999286,0.365136,1.350775,0.309103,1.916712,0.335459,1.467374,0.354863,1.699955,0.235492,1.649149,0.260746,1.290887,0.316445,1.588094,0.251085,1.893620,0.251149,1.000304,0.367945,1.129493,0.332633,1.618377,0.285139
8600,0.521841,0.314373,0.499377,0.402634,1.819378,0.281829,0.836936,0.363114,1.309129,0.257836,1.848783,0.316728,1.006737,0.362488,1.369810,0.304993,1.968744,0.330292,1.482921,0.352087,1.732663,0.231376,1.689600,0.257714,1.308076,0.313325,1.620563,0.247379,1.946234,0.247161,1.013093,0.364242,1.145728,0.328869,1.661441,0.281008
8800,0.524169,0.313270,0.499839,0.400530,1.861656,0.278756,0.841440,0.361193,1.332085,0.254554,1.890316,0.311208,1.015700,0.360858,1.386972,0.300850,2.019156,0.325424,1.497439,0.349501,1.763972,0.228056,1.727989,0.255234,1.324595,0.311458,1.652159,0.243747,1.999884,0.243353,1.025425,0.360965,1.160812,0.325508,1.704447,0.276905
9000,0.525371,0.311711,0.500394,0.398595,1.901358,0.276077,0.846847,0.359239,1.351620,0.251306,1.932265,0.305882,1.022175,0.358357,1.405382,0.297295,2.068474,0.320970,1.509349,0.347442,1.794549,0.224818,1.765247,0.252729,1.338695,0.308442,1.683194,0.240303,2.050839,0.239835,1.037959,0.358612,1.176073,0.322262,1.745735,0.273330
9200,0.526084,0.310350,0.500825,0.396653,1.939042,0.273648,0.851837,0.357373,1.370293,0.248205,1.970357,0.300352,1.030067,0.356503,1.422467,0.293638,2.116843,0.316417,1.523087,0.345089,1.824075,0.221688,1.803240,0.250123,1.355650,0.306424,1.713518,0.237106,2.103185,0.236707,1.050003,0.355742,1.191176,0.318884,1.787325,0.269448
9400,0.526587,0.308972,0.501112,0.394777,1.976609,0.271230,0.857079,0.355887,1.389927,0.245533,2.009194,0.295500,1.036078,0.354313,1.438284,0.290406,2.162244,0.312658,1.535746,0.343010,1.852232,0.218559,1.838113,0.247438,1.368582,0.303902,1.741303,0.234045,2.155241,0.233120,1.061257,0.353010,1.205342,0.315997,1.824874,0.266105
9600,0.527933,0.308045,0.501251,0.392917,2.012471,0.268554,0.861927,0.354223,1.405769,0.242854,2.046603,0.290811,1.041270,0.351884,1.452736,0.286887,2.207177,0.308478,1.546931,0.340728,1.880266,0.215403,1.874050,0.245133,1.380746,0.301113,1.768663,0.231059,2.204540,0.229901,1.072409,0.350503,1.219920,0.312977,1.864421,0.262534
9800,0.527556,0.306439,0.501138,0.391007,2.045116,0.265660,0.866049,0.352593,1.424158,0.240589,2.082926,0.286668,1.048298,0.350114,1.467401,0.283503,2.251204,0.304452,1.558219,0.338451,1.908718,0.212686,1.908921,0.242714,1.393029,0.298676,1.792365,0.228169,2.252968,0.227046,1.083250,0.348112,1.233129,0.310134,1.901699,0.259507
10000,0.527819,0.305304,0.500987,0.389200,2.075799,0.263626,0.870301,0.351228,1.441302,0.238073,2.117972,0.282475,1.052185,0.347584,1.482752,0.280177,2.293920,0.300444,1.568534,0.336458,1.934625,0.210189,1.939697,0.240629,1.406093,0.296591,1.820401,0.225782,2.296555,0.224149,1.093128,0.345787,1.245389,0.307471,1.935923,0.256444
10200,0.527936,0.304212,0.500974,0.387627,2.105820,0.261350,0.873446,0.349254,1.455577,0.235444,2.149127,0.278236,1.058898,0.345756,1.495796,0.276969,2.334523,0.296655,1.577114,0.334652,1.957198,0.207724,1.968871,0.238433,1.418284,0.294641,1.843879,0.223104,2.341824,0.221365,1.101371,0.343203,1.257887,0.304602,1.971079,0.253448
10400,0.528169,0.303209,0.500590,0.385951,2.135493,0.259219,0.876095,0.347427,1.472153,0.233139,2.182451,0.274616,1.063617,0.343844,1.509173,0.274233,2.372415,0.293427,1.586184,0.332981,1.981816,0.205365,1.999275,0.236252,1.430038,0.292768,1.866495,0.220555,2.385428,0.218714,1.110006,0.340975,1.268406,0.301799,2.002072,0.250457
10600,0.527789,0.301909,0.500174,0.384236,2.163814,0.256499,0.880417,0.346191,1.488662,0.231350,2.214832,0.271357,1.067743,0.342204,1.524015,0.271693,2.410755,0.290637,1.593338,0.331286,2.005833,0.203238,2.025644,0.234275,1.441565,0.290601,1.886203,0.218274,2.426759,0.216389,1.118251,0.339009,1.281021,0.299228,2.034017,0.247594
10800,0.526590,0.300374,0.499667,0.382585,2.186805,0.254026,0.883298,0.344780,1.502096,0.228918,2.241811,0.267862,1.072700,0.340510,1.534319,0.268849,2.446232,0.287567,1.601050,0.329494,2.028481,0.201012,2.054256,0.232201,1.452115,0.288706,1.907793,0.215802,2.465558,0.214081,1.127704,0.337541,1.290701,0.296885,2.063861,0.245306
11000,0.526636,0.299523,0.499095,0.380905,2.209230,0.251722,0.886771,0.343483,1.514407,0.226582,2.267512,0.264155,1.076657,0.338776,1.544579,0.266134,2.477737,0.284349,1.608131,0.328044,2.049159,0.198862,2.079598,0.230308,1.461169,0.286855,1.927416,0.213928,2.501656,0.211891,1.135344,0.335639,1.301680,0.294782,2.093503,0.243102
11200,0.525187,0.297887,0.498409,0.379333,2.227764,0.249369,0.889900,0.342365,1.524488,0.224644,2.292710,0.261059,1.081347,0.337110,1.554316,0.263498,2.509357,0.281449,1.614403,0.326612,2.071275,0.196815,2.104524,0.228544,1.470188,0.285003,1.946750,0.211917,2.536920,0.210003,1.141915,0.333439,1.310411,0.292835,2.120251,0.240954
11400,0.525532,0.297409,0.497470,0.377586,2.244853,0.247259,0.892926,0.341251,1.533761,0.222646,2.316180,0.258021,1.083768,0.335283,1.563902,0.261236,2.540269,0.278721,1.620282,0.325297,2.089067,0.195004,2.126736,0.226862,1.479015,0.283480,1.964928,0.210220,2.570319,0.208214,1.148958,0.331756,1.320428,0.290908,2.147591,0.239008
11600,0.524558,0.296290,0.496761,0.376163,2.260920,0.244936,0.893713,0.339696,1.544825,0.220976,2.338271,0.255301,1.086781,0.333835,1.571992,0.258868,2.567858,0.275969,1.625330,0.323939,2.105384,0.193146,2.147296,0.225350,1.488328,0.282032,1.981862,0.208562,2.600590,0.206318,1.154542,0.329749,1.329654,0.288919,2.173139,0.237119
11800,0.523799,0.295341,0.495883,0.374713,2.276091,0.243033,0.895508,0.338630,1.552488,0.219036,2.357487,0.252519,1.089991,0.332328,1.580758,0.256746,2.592832,0.273538,1.629760,0.322708,2.119885,0.191453,2.165803,0.223934,1.495343,0.280493,1.996500,0.206663,2.630766,0.204459,1.160141,0.328070,1.337588,0.287039,2.196711,0.235294
12000,0.522929,0.294433,0.495086,0.373319,2.287950,0.240887,0.897658,0.337615,1.561394,0.217499,2.376946,0.249899,1.092139,0.330866,1.589271,0.254857,2.619143,0.271301,1.634032,0.321488,2.134620,0.189996,2.184069,0.222392,1.502490,0.279157,2.012900,0.205115,2.659805,0.202886,1.164961,0.326384,1.345463,0.284999,2.220577,0.233374
12200,0.521692,0.293368,0.494185,0.371955,2.301365,0.239197,0.899013,0.336469,1.569816,0.215766,2.395300,0.247326,1.095227,0.329637,1.594511,0.252625,2.639919,0.268760,1.638852,0.320283,2.148213,0.188546,2.202674,0.221089,1.508309,0.277694,2.023665,0.203423,2.683147,0.201235,1.170450,0.324936,1.353056,0.283149,2.242601,0.231604
12400,0.520785,0.292538,0.493545,0.370860,2.314332,0.237707,0.899766,0.335160,1.576951,0.214323,2.410486,0.244839,1.096047,0.327909,1.599880,0.250768,2.660912,0.266350,1.643103,0.319077,2.161818,0.187063,2.217940,0.219775,1.513861,0.276370,2.040152,0.202090,2.709363,0.199715,1.174742,0.323459,1.359918,0.281290,2.262413,0.229813
12600,0.519197,0.291370,0.492771,0.369724,2.323950,0.235982,0.900641,0.334109,1.583791,0.213117,2.426585,0.242656,1.098224,0.326895,1.607498,0.249092,2.681137,0.264403,1.647129,0.318021,2.173247,0.185765,2.234075,0.218558,1.520230,0.275300,2.052071,0.200620,2.731915,0.198038,1.178803,0.322074,1.367022,0.279780,2.280501,0.228253
12800,0.517924,0.290458,0.491613,0.368396,2.331446,0.234372,0.901232,0.333060,1.591737,0.211849,2.440645,0.240595,1.099362,0.325765,1.613539,0.247459,2.700013,0.262423,1.650401,0.316891,2.184721,0.184544,2.248722,0.217323,1.526278,0.274262,2.063745,0.199361,2.755012,0.196632,1.183617,0.320680,1.373596,0.278391,2.297910,0.226810
13000,0.516755,0.289601,0.490696,0.367315,2.338859,0.232801,0.902181,0.332234,1.596248,0.210545,2.452235,0.238607,1.100472,0.324612,1.618072,0.246024,2.717416,0.260668,1.653499,0.316026,2.195256,0.183405,2.261830,0.216297,1.532076,0.273261,2.076562,0.198292,2.776553,0.195316,1.187595,0.319358,1.379508,0.276976,2.314631,0.225439
13200,0.515547,0.288788,0.489737,0.366161,2.345346,0.231466,0.902979,0.331283,1.601613,0.209472,2.465217,0.236822,1.102076,0.323557,1.622636,0.244549,2.732725,0.258849,1.656106,0.315195,2.205686,0.182411,2.273600,0.215263,1.536044,0.272119,2.086298,0.197189,2.794601,0.193977,1.190735,0.317968,1.384735,0.275606,2.328952,0.224013
13400,0.514275,0.287953,0.488734,0.365112,2.350484,0.230118,0.903541,0.330330,1.606752,0.208418,2.476723,0.235055,1.103057,0.322495,1.626323,0.243042,2.746531,0.257136,1.658668,0.314280,2.215186,0.181430,2.285324,0.214238,1.540009,0.271066,2.095880,0.196144,2.812884,0.192770,1.194310,0.316840,1.389660,0.274365,2.342326,0.222819
13600,0.513024,0.287138,0.487845,0.364173,2.355175,0.228837,0.904111,0.329553,1.610970,0.207363,2.486184,0.233455,1.104215,0.321578,1.629690,0.241709,2.761072,0.255444,1.660509,0.313388,2.223306,0.180478,2.295411,0.213220,1.543349,0.270091,2.104688,0.195170,2.829469,0.191738,1.197946,0.315881,1.394782,0.273100,2.355824,0.221605
13800,0.511336,0.286168,0.486889,0.363191,2.359120,0.227609,0.904372,0.328695,1.614107,0.206297,2.493818,0.231978,1.104977,0.320575,1.633025,0.240511,2.773193,0.254025,1.662440,0.312696,2.232225,0.179609,2.304891,0.212355,1.547216,0.269261,2.113473,0.194272,2.843192,0.190693,1.200340,0.314685,1.399784,0.271963,2.368670,0.220381
14000,0.509849,0.285312,0.485873,0.362186,2.361943,0.226414,0.904540,0.327898,1.618027,0.205319,2.500858,0.230452,1.105615,0.319708,1.635571,0.239295,2.784413,0.252574,1.664093,0.311933,2.240033,0.178789,2.313884,0.211514,1.551360,0.268567,2.122568,0.193554,2.859154,0.189763,1.202817,0.313754,1.404485,0.270923,2.381439,0.219282
