step,train_loss,val_loss
0,5.602343,5.601545
1000,2.190699,2.146263
2000,1.976922,1.961826
3000,1.884291,1.879955
4000,1.818771,1.815804
5000,1.786980,1.775984
6000,1.752829,1.747470
7000,1.728713,1.731777
8000,1.708633,1.706631
9000,1.690819,1.687214
10000,1.678240,1.674646
11000,1.672031,1.664600
12000,1.651372,1.650397
13000,1.641216,1.637306
14000,1.627577,1.625876
15000,1.609533,1.616424
16000,1.607961,1.609053
17000,1.603482,1.602237
18000,1.595438,1.590759
19000,1.591083,1.585945
20000,1.579139,1.579052
21000,1.581796,1.573406
22000,1.570729,1.568205
23000,1.570308,1.566406
24000,1.563934,1.562022
