step,train_loss,val_loss
0,5.549252,5.548961
1000,2.769595,2.673851
2000,2.394119,2.372559
3000,2.208540,2.194030
4000,2.078046,2.056310
5000,1.974885,1.968513
6000,1.905040,1.901080
7000,1.858792,1.854574
8000,1.817834,1.817656
9000,1.791103,1.788887
10000,1.763914,1.764093
11000,1.735991,1.739297
12000,1.717550,1.710345
13000,1.699107,1.693862
14000,1.687369,1.678773
15000,1.661867,1.664060
16000,1.656162,1.655284
17000,1.640944,1.644126
18000,1.631675,1.634737
19000,1.630927,1.626206
20000,1.619981,1.621324
21000,1.607093,1.609188
22000,1.605447,1.607099
23000,1.601481,1.600996
24000,1.585767,1.592706
25000,1.587183,1.587176
26000,1.579582,1.583452
27000,1.578914,1.578536
28000,1.572470,1.572996
29000,1.568345,1.568748
30000,1.565495,1.565579
31000,1.563244,1.561053
32000,1.557279,1.556235
33000,1.549674,1.555445
34000,1.552409,1.549501
35000,1.544366,1.548319
36000,1.543280,1.542903
37000,1.540930,1.542356
38000,1.539597,1.537843
39000,1.537756,1.535360
40000,1.535469,1.531975
41000,1.528200,1.528916
42000,1.528905,1.525705
43000,1.522450,1.526500
44000,1.520860,1.521092
45000,1.519539,1.520485
46000,1.518992,1.517830
47000,1.516762,1.514921
48000,1.520034,1.512722
49000,1.512098,1.510817
50000,1.508303,1.507272
51000,1.506468,1.506684
52000,1.506925,1.506568
53000,1.504710,1.502351
54000,1.499304,1.502077
55000,1.501406,1.499139
56000,1.497666,1.498429
57000,1.496606,1.496812
58000,1.496490,1.493153
59000,1.492876,1.491393
60000,1.490324,1.490901
61000,1.490629,1.488848
62000,1.483444,1.486911
63000,1.484085,1.486728
64000,1.488678,1.485791
65000,1.482701,1.483686
66000,1.479018,1.482395
67000,1.477730,1.480799
68000,1.482243,1.479526
69000,1.479284,1.477233
70000,1.476021,1.477198
71000,1.476579,1.475385
72000,1.471808,1.475126
73000,1.474321,1.474415
74000,1.472136,1.472326
75000,1.473159,1.471356
76000,1.465788,1.469822
77000,1.467709,1.469532
78000,1.467876,1.469337
79000,1.467552,1.467614
80000,1.463945,1.467097
81000,1.469751,1.467080
82000,1.467224,1.465099
83000,1.463945,1.464775
84000,1.465654,1.463670
85000,1.458831,1.463754
86000,1.464949,1.463077
87000,1.459302,1.461879
88000,1.461469,1.460853
89000,1.465558,1.460985
90000,1.460449,1.460340
91000,1.461143,1.459986
92000,1.461408,1.459262
93000,1.458082,1.459736
94000,1.455736,1.458662
95000,1.453232,1.458953
96000,1.456608,1.458277
97000,1.453598,1.456858
98000,1.457851,1.457834
99000,1.457756,1.456771
