step,train_loss,val_loss,val_loss_hard
0,5.550179,5.550407,5.550407
1000,2.713174,2.646190,2.646190
2000,2.294077,2.260531,2.260531
3000,2.090658,2.077626,2.077626
4000,1.973832,1.965668,1.965668
5000,1.908717,1.900744,1.900744
6000,1.854551,1.845596,1.845596
7000,1.804729,1.801167,1.801167
8000,1.774079,1.773364,1.773364
9000,1.758093,1.746106,1.746106
10000,1.740323,1.735808,1.735808
11000,1.725109,1.720701,1.720701
12000,1.708143,1.710261,1.710261
13000,1.700421,1.695383,1.695383
14000,1.684848,1.691800,1.691800
15000,1.684291,1.678791,1.678791
16000,1.672146,1.671054,1.671054
17000,1.664944,1.661330,1.661330
18000,1.657935,1.657867,1.657867
19000,1.651420,1.652088,1.652088
20000,1.645911,1.645989,1.645989
21000,1.636133,1.638571,1.638571
22000,1.631607,1.632983,1.632983
23000,1.629263,1.628878,1.628878
24000,1.623553,1.631006,1.631006
25000,1.615051,1.621979,1.621979
26000,1.616453,1.614964,1.614964
27000,1.614937,1.611976,1.611976
28000,1.610819,1.607390,1.607390
29000,1.611836,1.604059,1.604059
30000,1.599960,1.598183,1.598183
31000,1.598353,1.597595,1.597595
32000,1.594619,1.595534,1.595534
33000,1.592378,1.590763,1.590763
34000,1.588846,1.587459,1.587459
35000,1.590160,1.587183,1.587183
36000,1.580017,1.583507,1.583507
37000,1.584398,1.580017,1.580017
38000,1.578190,1.577650,1.577650
39000,1.578713,1.575613,1.575613
40000,1.571446,1.572254,1.572254
41000,1.573883,1.571868,1.571868
42000,1.575112,1.570059,1.570059
43000,1.566261,1.569965,1.569965
44000,1.571102,1.567189,1.567189
45000,1.566101,1.565980,1.565980
46000,1.564641,1.564121,1.564121
47000,1.563045,1.563295,1.563295
48000,1.559535,1.562649,1.562649
49000,1.561680,1.562554,1.562554
