step,train_loss,val_loss
0,5.778900,5.780182
1000,2.058434,1.960188
2000,1.748057,1.738389
3000,1.687760,1.683771
4000,1.658467,1.656525
5000,1.639103,1.630313
6000,1.612794,1.608744
7000,1.593368,1.592155
8000,1.583366,1.580438
9000,1.571431,1.572364
10000,1.566723,1.562190
11000,1.557872,1.554564
12000,1.548066,1.548801
13000,1.542890,1.541639
14000,1.538636,1.535687
15000,1.532066,1.530971
16000,1.521886,1.526029
17000,1.524747,1.520803
18000,1.516776,1.519448
19000,1.513928,1.511285
20000,1.510403,1.511056
21000,1.505582,1.507979
22000,1.504338,1.503325
23000,1.500590,1.500952
24000,1.495016,1.497554
25000,1.492940,1.493809
26000,1.494007,1.491802
27000,1.486541,1.488184
28000,1.486208,1.485727
29000,1.483072,1.485424
30000,1.480123,1.481105
31000,1.478941,1.479165
32000,1.479369,1.477019
33000,1.474282,1.475940
34000,1.474796,1.472263
35000,1.472772,1.470608
36000,1.470651,1.469294
37000,1.465342,1.466364
38000,1.466093,1.465024
39000,1.464868,1.462839
40000,1.462688,1.461468
41000,1.461341,1.461147
42000,1.459919,1.458611
43000,1.455798,1.457922
44000,1.458710,1.457707
45000,1.456069,1.455945
46000,1.453786,1.456062
47000,1.450477,1.454642
48000,1.452440,1.455006
49000,1.455922,1.452906
