step,train_loss,val_bpb
200,8.714496,2.327502
400,7.249358,2.108916
600,6.711191,2.004473
800,6.448867,1.956526
1000,6.290945,1.911315
1200,6.160227,1.875726
1400,6.077478,1.862571
1600,6.002238,1.839404
