step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.502125,0.502168,0.498508,0.498526,0.498645,0.498618,0.497113,0.497123,0.498861,0.498781,0.498576,0.498631,0.499396,0.499369,0.500729,0.500483,0.499964,0.499969,0.499944,0.500015,0.501550,0.501548,0.503181,0.503233,0.499936,0.499922,0.499824,0.499889,0.501941,0.501951,0.503137,0.503201,0.500412,0.500440,0.500694,0.500685,0.502327,0.502337,0.503183,0.503249,0.500638,0.500648,0.500844,0.500828,0.502302,0.502310,0.503202,0.503256
400,0.511883,0.512004,0.502139,0.502372,0.495904,0.496165,0.488673,0.488765,0.498282,0.497502,0.493464,0.493784,0.495681,0.495418,0.497663,0.496876,0.499016,0.498687,0.496120,0.496259,0.501332,0.500567,0.513449,0.513160,0.498834,0.498946,0.498005,0.498277,0.508095,0.508538,0.513913,0.513937,0.503388,0.503505,0.502972,0.503004,0.507477,0.507360,0.514041,0.513815,0.505296,0.505148,0.505473,0.505353,0.502767,0.502433,0.513869,0.513574
600,0.529241,0.529458,0.512848,0.513443,0.490366,0.491214,0.478707,0.479195,0.497303,0.494787,0.482387,0.483173,0.491816,0.491358,0.490436,0.489342,0.499690,0.498543,0.493453,0.493775,0.503801,0.501163,0.526033,0.524362,0.506647,0.506829,0.506583,0.506657,0.521640,0.519719,0.530797,0.530127,0.513732,0.513054,0.513063,0.512321,0.500241,0.497320,0.529527,0.528801,0.513250,0.511803,0.513901,0.512648,0.496873,0.493474,0.528341,0.528004
800,0.555340,0.555636,0.529062,0.530136,0.481786,0.483030,0.466453,0.467439,0.496110,0.490483,0.466330,0.467444,0.485769,0.484983,0.478393,0.477125,0.498957,0.496785,0.488231,0.488759,0.505637,0.500306,0.535776,0.531904,0.518260,0.518581,0.519393,0.519101,0.537756,0.527041,0.550109,0.549396,0.524931,0.523576,0.524746,0.523428,0.506625,0.491003,0.547557,0.542780,0.523609,0.518579,0.524302,0.520440,0.501092,0.486116,0.542674,0.540715
1000,0.587079,0.587444,0.550361,0.551960,0.468712,0.469566,0.452043,0.453570,0.495118,0.484758,0.447275,0.448113,0.477662,0.475805,0.462516,0.461072,0.497554,0.493949,0.480990,0.481591,0.505225,0.496427,0.544639,0.537228,0.528012,0.528522,0.530775,0.530731,0.545769,0.533399,0.564204,0.562302,0.532848,0.530810,0.533153,0.531466,0.513521,0.491854,0.561332,0.553067,0.532546,0.523358,0.533939,0.526955,0.510389,0.487492,0.553424,0.550377
1200,0.618850,0.619289,0.574033,0.576115,0.454926,0.454527,0.437481,0.439508,0.495429,0.479255,0.429461,0.429366,0.470087,0.466324,0.446989,0.445227,0.496674,0.491060,0.472632,0.473189,0.504284,0.492047,0.551604,0.539178,0.540247,0.540407,0.542985,0.542636,0.559719,0.541392,0.583097,0.577650,0.538375,0.535803,0.538873,0.536829,0.521838,0.494679,0.576823,0.558002,0.543052,0.524845,0.544359,0.530082,0.519054,0.490470,0.561588,0.555577
1400,0.651936,0.652461,0.598109,0.600689,0.440980,0.438008,0.422159,0.424459,0.497484,0.473914,0.413071,0.411999,0.463312,0.456044,0.430380,0.428057,0.496208,0.488501,0.464886,0.465491,0.504917,0.487028,0.557494,0.540062,0.551995,0.552019,0.554722,0.554329,0.569881,0.546866,0.602183,0.589560,0.546733,0.543043,0.547496,0.544554,0.533090,0.498989,0.589880,0.561201,0.552936,0.522978,0.554296,0.530813,0.529205,0.494883,0.568322,0.559504
1600,0.685754,0.686380,0.623395,0.626446,0.427343,0.420933,0.407308,0.409645,0.500634,0.469284,0.399797,0.396831,0.457965,0.445968,0.415171,0.411928,0.496413,0.486482,0.457518,0.458064,0.506252,0.482964,0.562826,0.540244,0.563340,0.563077,0.566078,0.565293,0.580361,0.553389,0.618367,0.597614,0.552859,0.547887,0.553531,0.549704,0.543194,0.504124,0.600039,0.563663,0.561667,0.521897,0.562402,0.530800,0.535397,0.497713,0.573195,0.562643
1800,0.718169,0.718919,0.647328,0.650917,0.417285,0.405598,0.393483,0.395689,0.505184,0.464543,0.387248,0.381738,0.455004,0.436392,0.401572,0.397186,0.495715,0.483622,0.450336,0.450509,0.507510,0.478421,0.564152,0.536432,0.574561,0.573957,0.578798,0.577967,0.590127,0.558007,0.638343,0.604227,0.562447,0.555683,0.562645,0.557104,0.555863,0.510208,0.609195,0.565197,0.573090,0.519390,0.573870,0.529082,0.542916,0.500664,0.576412,0.564622
