step,train_loss,val_bpb
200,9.418826,2.636508
400,7.877202,2.241421
600,6.936833,2.022604
800,6.394552,1.903920
1000,6.063889,1.829537
1200,5.810593,1.757957
1400,5.595980,1.691531
1600,5.415858,1.640068
1800,5.242436,1.597238
2000,5.102356,1.562742
2200,4.993097,1.529555
2400,4.903173,1.505418
2600,4.812348,1.481087
2800,4.735404,1.458230
3000,4.665711,1.435326
3200,4.611859,1.417547
3400,4.550187,1.402308
3600,4.495954,1.387575
3800,4.471763,1.374906
4000,4.431134,1.365208
