step,train_loss,val_bpb
200,8.158097,2.112035
400,6.511211,1.887170
600,5.938957,1.790067
800,5.658065,1.725315
1000,5.463542,1.677664
1200,5.319840,1.645358
1400,5.213805,1.615988
1600,5.140031,1.592515
1800,5.057004,1.574034
2000,4.992520,1.557086
2200,4.942272,1.541826
2400,4.900824,1.531151
2600,4.851905,1.519386
2800,4.817849,1.508989
3000,4.791079,1.500063
3200,4.771522,1.492625
3400,4.741694,1.485602
3600,4.715119,1.480512
3800,4.717076,1.475885
4000,4.701003,1.472837
4096,4.690780,1.471063
