step,train_loss,val_bpb
200,9.384242,2.617487
400,7.616406,2.136741
600,6.638665,1.945661
800,6.179736,1.846196
1000,5.881501,1.771674
1200,5.644519,1.708993
1400,5.445765,1.653340
1600,5.290070,1.606386
1800,5.134394,1.566822
2000,5.009097,1.533025
2200,4.911282,1.506459
2400,4.827767,1.482181
2600,4.733328,1.454965
2800,4.652004,1.432052
3000,4.584449,1.409173
3200,4.535602,1.391347
3400,4.476377,1.379790
3600,4.425094,1.366684
3800,4.404623,1.354551
4000,4.366817,1.344329
