step,train_loss,val_bpb
200,8.347503,2.364124
400,7.557784,2.239048
600,7.092327,2.111521
800,6.807696,2.050429
1000,6.633331,2.003951
1200,6.517305,1.973349
1400,6.426798,1.952010
1600,6.335030,1.934796
1800,6.288059,1.914733
2000,6.231474,1.901057
2200,6.170095,1.892175
2400,6.134819,1.871846
2600,6.095696,1.859325
2800,6.048214,1.850971
3000,6.003789,1.837758
3200,5.966061,1.819372
3400,5.912090,1.813550
3600,5.902607,1.808611
3800,5.861748,1.797000
4000,5.818353,1.787087
4200,5.812237,1.782548
4400,5.795330,1.773784
4600,5.769212,1.768981
4800,5.765384,1.763669
5000,5.733779,1.757002
5200,5.706999,1.753261
5400,5.676753,1.748170
5600,5.692872,1.744404
5800,5.670362,1.741745
6000,5.661085,1.738829
6200,5.644727,1.735280
6400,5.634169,1.732199
6600,5.632194,1.729319
6800,5.620738,1.728432
7000,5.620008,1.726258
7200,5.615997,1.724367
7400,5.615584,1.723758
7600,5.597483,1.721943
7800,5.601179,1.720469
8000,5.593098,1.719887
