step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498666,0.498999,0.497650,0.497673,0.498278,0.498092,0.498570,0.498097,0.502224,0.500983,0.498339,0.498281,0.499674,0.499485,0.499579,0.498840,0.501806,0.500847,0.498760,0.498720,0.500151,0.500049,0.500328,0.499532,0.501203,0.500269,0.498915,0.498935,0.500256,0.500180,0.500906,0.500133,0.500979,0.499950,0.499130,0.499124,0.500212,0.500177,0.501341,0.500624,0.500248,0.499173,0.499619,0.499604,0.500136,0.500113,0.501873,0.501475
400,0.495383,0.497882,0.488614,0.489062,0.489370,0.489029,0.494165,0.491900,0.510601,0.506989,0.492753,0.492066,0.496631,0.495383,0.497524,0.493649,0.509058,0.504576,0.494005,0.493554,0.499679,0.498462,0.502097,0.496748,0.508173,0.503896,0.494896,0.494816,0.501245,0.500093,0.506080,0.500247,0.505038,0.501825,0.496353,0.496141,0.502520,0.501904,0.508590,0.503934,0.500801,0.498352,0.498268,0.498304,0.502434,0.502199,0.511420,0.508913
600,0.491491,0.497152,0.473227,0.474669,0.475872,0.474652,0.490466,0.483927,0.525456,0.516096,0.482593,0.480060,0.489246,0.485553,0.495550,0.485264,0.520874,0.508367,0.482817,0.480927,0.496303,0.492450,0.506363,0.491150,0.520113,0.508750,0.486649,0.485806,0.502340,0.498032,0.516277,0.499779,0.512105,0.504769,0.489123,0.488387,0.507068,0.504273,0.521147,0.507483,0.502519,0.497304,0.493907,0.493934,0.507367,0.505925,0.526177,0.516975
800,0.487646,0.496390,0.453229,0.455700,0.461826,0.457014,0.489154,0.473891,0.545256,0.526539,0.471426,0.464065,0.482883,0.472052,0.497909,0.473986,0.538654,0.512444,0.468828,0.464225,0.494357,0.484208,0.515196,0.483005,0.537438,0.512768,0.473974,0.471505,0.502053,0.491451,0.532101,0.497619,0.522319,0.507999,0.478345,0.476784,0.515023,0.508304,0.538988,0.510246,0.506829,0.495692,0.487948,0.487726,0.515635,0.511019,0.544913,0.523517
1000,0.483302,0.493917,0.432019,0.435078,0.460905,0.443958,0.493142,0.463734,0.566631,0.535258,0.465934,0.448513,0.488673,0.460888,0.507402,0.463959,0.557678,0.512627,0.455017,0.445317,0.493049,0.472367,0.529338,0.473962,0.556258,0.514642,0.461060,0.456001,0.503239,0.483854,0.550989,0.492752,0.535440,0.511223,0.467604,0.464975,0.526113,0.512934,0.559890,0.509822,0.512045,0.493738,0.481330,0.480754,0.523647,0.514724,0.564851,0.525225
1200,0.481038,0.492541,0.414478,0.417155,0.474237,0.439364,0.499654,0.455232,0.584981,0.539795,0.468732,0.437213,0.504809,0.453918,0.519738,0.455162,0.576051,0.511689,0.446079,0.428644,0.495562,0.459981,0.543032,0.463447,0.575101,0.515853,0.449000,0.440288,0.505868,0.475526,0.566797,0.484086,0.546799,0.512032,0.457940,0.453670,0.536684,0.516269,0.576061,0.503770,0.519036,0.493876,0.475048,0.474111,0.532061,0.517537,0.579020,0.520944
1400,0.477279,0.488620,0.399585,0.400606,0.495209,0.439703,0.505694,0.445634,0.602011,0.541674,0.475260,0.427350,0.526500,0.450200,0.532787,0.447143,0.592596,0.506031,0.443679,0.413398,0.502269,0.448398,0.556539,0.452224,0.592653,0.513041,0.440524,0.426066,0.511708,0.468641,0.580561,0.474059,0.556407,0.509972,0.447587,0.441763,0.544039,0.514519,0.589587,0.494658,0.526461,0.493100,0.468744,0.467303,0.540260,0.520092,0.589433,0.512054
1600,0.474663,0.485645,0.387669,0.385556,0.518443,0.442865,0.512429,0.435751,0.614939,0.540805,0.484245,0.419985,0.551818,0.451692,0.545910,0.439325,0.606664,0.500656,0.444995,0.401376,0.513582,0.439458,0.569598,0.441658,0.607424,0.507905,0.432718,0.411812,0.518434,0.459280,0.593409,0.462819,0.562915,0.506039,0.438332,0.429949,0.549313,0.511548,0.599047,0.482521,0.532388,0.489775,0.460642,0.459108,0.546475,0.520254,0.595778,0.500376
1800,0.472548,0.482402,0.379294,0.372354,0.542888,0.448230,0.519170,0.426110,0.625620,0.538219,0.496118,0.414457,0.577902,0.453355,0.560007,0.430938,0.618990,0.493174,0.449990,0.390676,0.529098,0.431321,0.582637,0.431832,0.619475,0.501740,0.427929,0.398774,0.525345,0.451412,0.603969,0.450910,0.571093,0.502398,0.429601,0.418140,0.553812,0.505600,0.606755,0.469803,0.538640,0.486448,0.453231,0.451410,0.551478,0.518704,0.600818,0.488740
