step,train_loss,val_bpb
200,8.539047,2.256523
400,6.942988,1.987728
600,6.331897,1.885847
800,6.042024,1.829333
1000,5.872307,1.784616
1200,5.728957,1.748709
1400,5.625195,1.722036
1600,5.536685,1.697223
1800,5.469203,1.682778
2000,5.391454,1.664882
2200,5.364400,1.649975
2400,5.323434,1.637067
2600,5.262906,1.623656
2800,5.237227,1.614641
3000,5.203109,1.603006
3200,5.162190,1.593176
3400,5.128992,1.585922
3600,5.105630,1.579072
3800,5.074061,1.569168
4000,5.054068,1.562098
4200,5.024953,1.555584
4400,5.011625,1.548350
4600,4.986817,1.542664
4800,4.993999,1.536861
5000,4.944476,1.529560
5200,4.931378,1.526728
5400,4.912953,1.521405
5600,4.883606,1.517920
5800,4.880816,1.513115
6000,4.866890,1.509600
6200,4.849539,1.506289
6400,4.847307,1.503887
6600,4.826988,1.499867
6800,4.824865,1.498272
7000,4.828944,1.496871
7200,4.815383,1.494413
7400,4.792711,1.492577
7600,4.781986,1.491432
7800,4.783215,1.489686
8000,4.790002,1.488046
