step,train_loss,val_bpb
200,8.882417,2.459702
400,7.351864,2.112989
600,6.645582,1.981773
800,6.289123,1.900161
1000,6.041884,1.841280
1200,5.850140,1.785542
1400,5.681334,1.737215
1600,5.537461,1.692087
1800,5.386537,1.653098
2000,5.264837,1.621846
2200,5.168163,1.595978
2400,5.089615,1.571709
2600,5.009101,1.552790
2800,4.950234,1.536647
3000,4.902755,1.520393
3200,4.863267,1.508598
3400,4.821591,1.499292
3600,4.777997,1.489962
3800,4.758559,1.475971
4000,4.718521,1.465398
4200,4.678136,1.455438
4400,4.643528,1.445805
4600,4.620213,1.437190
4800,4.586083,1.428988
5000,4.564003,1.419255
5200,4.541375,1.410395
5400,4.530621,1.402301
5600,4.482139,1.395279
5800,4.445696,1.386576
6000,4.425979,1.380250
6200,4.406179,1.373604
6400,4.379676,1.367508
6600,4.359419,1.361764
6800,4.353594,1.355178
7000,4.318544,1.350200
7200,4.291178,1.346155
7400,4.290241,1.340150
7600,4.268454,1.337030
7800,4.248789,1.333850
8000,4.239886,1.329143
8200,4.231721,1.325586
8400,4.217336,1.322159
8600,4.202525,1.320193
8800,4.191716,1.316469
9000,4.195044,1.310726
9200,4.178962,1.310476
9400,4.162779,1.309378
9600,4.159562,1.304994
9800,4.159979,1.302273
10000,4.144156,1.301603
10200,4.140591,1.301436
10400,4.155808,1.300341
10600,4.160081,1.297468
10800,4.125830,1.295775
11000,4.103147,1.293805
11200,4.108951,1.294540
11400,4.110834,1.292540
11600,4.096509,1.289821
11800,4.095203,1.288126
12000,4.092750,1.287880
12200,4.075539,1.289824
12400,4.068120,1.284557
12600,4.070778,1.286832
12800,4.061620,1.285055
13000,4.057468,1.283900
13200,4.053072,1.284954
13400,4.056444,1.282257
13600,4.048754,1.284564
13800,4.040204,1.284190
14000,4.042070,1.279438
14200,4.045371,1.280610
14400,4.034895,1.279643
14600,4.023985,1.279437
14800,4.025868,1.280820
15000,4.030781,1.277946
15200,4.017762,1.280430
15400,4.026643,1.277075
15600,4.050340,1.275596
15800,4.037925,1.279651
16000,4.013999,1.276687
