step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.500284,0.500285,0.499916,0.499916,0.499113,0.499109,0.499560,0.499554,0.500099,0.500100,0.499980,0.499980,0.499672,0.499672,0.499856,0.499850,0.500041,0.500042,0.499920,0.499919,0.499797,0.499795,0.500365,0.500358,0.500003,0.500002,0.499998,0.499998,0.499999,0.499999,0.500622,0.500616,0.500002,0.500002,0.499996,0.499996,0.499970,0.499969,0.500912,0.500907,0.500001,0.500001,0.499997,0.499997,0.499966,0.499966,0.500976,0.500972
400,0.499933,0.499909,0.499527,0.499556,0.496324,0.496284,0.499586,0.499472,0.501104,0.501094,0.498978,0.498996,0.497966,0.497937,0.501878,0.501790,0.501008,0.501003,0.498706,0.498707,0.498660,0.498599,0.505154,0.505129,0.500366,0.500370,0.499885,0.499888,0.499577,0.499577,0.504322,0.504303,0.500007,0.500007,0.500544,0.500546,0.500385,0.500384,0.504091,0.504050,0.500037,0.500039,0.500654,0.500655,0.500179,0.500177,0.503785,0.503752
600,0.499098,0.499019,0.497408,0.497666,0.491085,0.490887,0.499125,0.498790,0.503008,0.502927,0.496050,0.496123,0.493280,0.492852,0.503045,0.502807,0.502346,0.502291,0.497066,0.496937,0.497839,0.497508,0.511174,0.511103,0.500240,0.500298,0.499850,0.499874,0.499854,0.499848,0.508581,0.508522,0.500089,0.500067,0.501605,0.501629,0.501369,0.501391,0.508005,0.507919,0.499456,0.499438,0.501609,0.501623,0.501299,0.501330,0.507645,0.507594
800,0.495908,0.495812,0.494077,0.494595,0.483304,0.482903,0.497911,0.497142,0.505786,0.505787,0.493171,0.493396,0.489184,0.487483,0.502726,0.502237,0.503581,0.503546,0.495034,0.494394,0.497466,0.496662,0.516563,0.516274,0.501049,0.501170,0.500100,0.500127,0.501301,0.501251,0.517099,0.516934,0.501292,0.501250,0.502199,0.502275,0.502168,0.502264,0.513947,0.513680,0.498787,0.498769,0.502715,0.502737,0.502575,0.502527,0.513175,0.513028
1000,0.489487,0.489461,0.491421,0.491960,0.472397,0.471787,0.496191,0.494846,0.507635,0.508114,0.491554,0.491895,0.485531,0.481284,0.500661,0.499772,0.503659,0.503742,0.492196,0.491119,0.497121,0.495683,0.520659,0.519893,0.502318,0.502420,0.500183,0.500180,0.502363,0.502197,0.528664,0.528202,0.501844,0.501565,0.502499,0.502590,0.502609,0.502804,0.518800,0.518049,0.498551,0.498236,0.503396,0.503485,0.504695,0.504515,0.515809,0.515433
1200,0.480251,0.480277,0.488304,0.489166,0.458283,0.457203,0.493805,0.491644,0.507491,0.508827,0.489773,0.490445,0.483419,0.475467,0.496541,0.494984,0.503075,0.503524,0.491349,0.489982,0.498379,0.495507,0.523165,0.521576,0.504589,0.504849,0.500006,0.499902,0.503351,0.502624,0.541247,0.540301,0.501633,0.501324,0.503423,0.503603,0.504507,0.504585,0.525360,0.523645,0.499051,0.498359,0.505718,0.505892,0.507435,0.507327,0.520178,0.519228
1400,0.467116,0.467175,0.484593,0.486317,0.441442,0.439533,0.490641,0.487251,0.504276,0.506530,0.486842,0.488220,0.483262,0.470238,0.490765,0.488020,0.499214,0.500120,0.490631,0.489098,0.501165,0.495769,0.523635,0.520531,0.507074,0.507049,0.500231,0.499811,0.505340,0.503542,0.557485,0.555794,0.502440,0.502174,0.504326,0.504759,0.505047,0.505180,0.534054,0.530804,0.498782,0.498406,0.507675,0.508008,0.510555,0.510884,0.524933,0.523235
1600,0.452964,0.452843,0.479126,0.482742,0.424094,0.420180,0.487116,0.481973,0.500003,0.502849,0.480518,0.483484,0.485109,0.464207,0.483696,0.479166,0.493031,0.494283,0.489158,0.487706,0.506375,0.497134,0.522276,0.517199,0.508857,0.508608,0.500177,0.499209,0.508424,0.504517,0.570154,0.567022,0.502268,0.501428,0.505630,0.506266,0.508189,0.508288,0.545811,0.540420,0.497671,0.497526,0.507959,0.508608,0.513292,0.513670,0.529511,0.526756
1800,0.437682,0.437254,0.471990,0.478178,0.410135,0.400475,0.483550,0.475978,0.493535,0.496338,0.472480,0.477463,0.491279,0.460005,0.475580,0.468364,0.483976,0.485098,0.486493,0.485307,0.514118,0.499022,0.519389,0.511654,0.508759,0.508323,0.501169,0.499842,0.516752,0.508657,0.578786,0.573391,0.501729,0.501160,0.506109,0.507150,0.511658,0.511440,0.559139,0.551327,0.496749,0.496197,0.508443,0.509649,0.514101,0.515106,0.537796,0.534419
